"Hotel_Address","Additional_Number_of_Scoring","Review_Date","Average_Score","Hotel_Name","Reviewer_Nationality","Negative_Review","Review_Total_Negative_Word_Counts","Total_Number_of_Reviews","Positive_Review","Review_Total_Positive_Word_Counts","Total_Number_of_Reviews_Reviewer_Has_Given","days_since_review","lat","lng","Tag_Leisure_trip","Tag_Submitted_from_a_mobile_device","Tag_Couple","Tag_Stayed_1_night","Tag_Stayed_2_nights","Tag_Solo_traveler","Tag_Stayed_3_nights","Tag_Business_trip","Tag_Group","Tag_Family_with_young_children","Tag_Stayed_4_nights","Tag_Double_Room","Tag_Standard_Double_Room","Tag_Superior_Double_Room","Tag_Family_with_older_children","Tag_Deluxe_Double_Room","Tag_Double_or_Twin_Room","Tag_Stayed_5_nights","Tag_Standard_Double_or_Twin_Room","Tag_Classic_Double_Room","Tag_Superior_Double_or_Twin_Room","Tag_2_rooms","Tag_Stayed_6_nights","Tag_Standard_Twin_Room","Tag_Single_Room","Tag_Twin_Room","Tag_Stayed_7_nights","Tag_Executive_Double_Room","Tag_Classic_Double_or_Twin_Room","Tag_Superior_Twin_Room","Tag_Deluxe_Double_or_Twin_Room","Tag_Club_Double_Room","Tag_Queen_Room","Tag_Deluxe_King_Room","Tag_Superior_Queen_Room","Tag_Standard_Single_Room","Tag_Junior_Suite","Tag_Triple_Room","Tag_Superior_Room","Tag_Classic_Room","Tag_Superior_King_Room","Tag_Standard_Room","Tag_Deluxe_Room","Tag_Standard_Queen_Room","Tag_Double_Guest_Room","Tag_Deluxe_Single_Room","Tag_Small_Double_Room","Tag_Queen_Guest_Room","Tag_Deluxe_Twin_Room","Tag_Basic_Double_Room","Tag_King_Room","Tag_Comfort_Double_Room","Tag_Executive_King_Room","Tag_Small_Queen_Room","Tag_Stayed_8_nights","Tag_Standard_Double_Room_without_Window","Tag_Comfort_Double_or_Twin_Room","Tag_Double_or_Twin_Room_1_2_Adults","Tag_Classic_Twin_Room","Tag_Twin_Guest_Room","Tag_Family_Room","Tag_Travelers_with_friends","Tag_Suite","Tag_Superior_King_or_Twin_Room","target"
"10 Place De La R publique 11th arr 75011 Paris France",141,"1/4/2017",8.0,"Crowne Plaza Paris R publique"," Zimbabwe "," We felt cheated because when we booked we requested bed and breakfast but we were denied breakfast Considering the amount of money we paid we felt really short changed by booking com and the hotel Even now we are in Frankfurt but we have also been denied breakfast through we booked through yourselves at the Aparthotel Adagio Frankfurt ",60,1053," It just was a normal hotel",7,3,"211 day",48.8673199,2.3656296,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
"1 Addington Street Lambeth London SE1 7RY United Kingdom",1322,"10/18/2016",8.4,"Park Plaza County Hall London"," United Kingdom "," The sofa bed was uncomfortable",6,6117," Location Friendly staff",4,5,"289 day",51.5014001,-0.1160091999999999,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"2 Stanhope Row Park Lane Westminster Borough London W1J 7BS United Kingdom",444,"1/9/2017",7.0,"Park Lane Mews Hotel"," United Kingdom "," Room a little tired and in need of updating Mattress not terribly comfortable Couldn t open window to let fresh air in ",24,2061," Excellent location and good value for central London",9,10,"206 day",51.5059334,-0.1489417999999999,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"3/27/2016",7.1,"Britannia International Hotel Canary Wharf"," United Kingdom "," The bed was very hard and the duve was so thin could hear the people in the next room ",21,9086," The location",3,2,"494 day",51.5019097,-0.0232208,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
"14 15 Langham Place Westminster Borough London W1B 2QS United Kingdom",368,"7/3/2017",7.5,"Saint Georges Hotel"," United Kingdom "," The breakfast was very expensive found a cheap option 15 minutes away",13,2092,"No Positive",0,4,"31 days",51.517839,-0.1424476,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"152 Cricklewood Broadway Cricklewood London NW2 3ED United Kingdom",512,"2/13/2017",8.0,"Clayton Crown Hotel London"," United Kingdom "," Hot breakfast is terrible if you are vegetarian as only choice is eggs and the staff do not make allowances or provide other choices which is a real shame as breakfast is 12 Location for Wembley Arena seems longer than noted on hotel website ",46,2491," ",2,2,"171 day",51.5561548,-0.2141824,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
"2 Whitehall Court Westminster Borough London SW1A 2EJ United Kingdom",475,"7/24/2016",8.9,"The Royal Horseguards"," Puerto Rico "," The AC was broken in our first room but we were moved to a river view room which we loved ",22,2007," The location was perfect and so beautiful",8,1,"375 day",51.5054185,-0.1241499,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"18 Albert Embankment Lambeth London SE1 7TJ United Kingdom",1195,"5/23/2017",8.3,"Park Plaza London Riverbank"," United States of America "," Slow service long wait for bill",7,4684,"No Positive",0,1,"72 days",51.4913737,-0.1214194,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"190 Queen s Gate Kensington and Chelsea London SW7 5EX United Kingdom",227,"2/14/2017",8.6,"The Gore Hotel Starhotels Collezione"," United Kingdom "," Absolutely nothing Excellent overall ",6,968," Amazing room very airy and extra clean Very pleasant stay ",12,1,"170 day",51.5001979,-0.1795357,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"20 Lavington Street Southwark London SE1 0NZ United Kingdom",804,"7/31/2016",9.1,"citizenM London Bankside"," Netherlands "," Breakfast",2,3802," Friendly staff Great bed",5,1,"368 day",51.5051507,-0.1004723999999999,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"12 Osborn Street Aldgate East Tower Hamlets London E1 6TE United Kingdom",404,"8/3/2017",8.9,"Arbor City"," Canada "," The neighbourhood could be a bit dirty and sketchy at night ",13,2197," Nice hotel very clean and modern Close to aldegatr east tube station making it easy to get anywhere ",20,12,"0 days",51.5166755,-0.0697897,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"20 Lavington Street Southwark London SE1 0NZ United Kingdom",804,"1/26/2016",9.1,"citizenM London Bankside"," United Kingdom "," A little bit more space",6,3802," Nice modern clean room",5,1,"555 day",51.5051507,-0.1004723999999999,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"100 Queen s Gate Kensington and Chelsea London SW7 5AG United Kingdom",541,"11/17/2015",8.0,"Doubletree by Hilton London Kensington"," Nigeria "," Noise from kids in a nearby school had to pay for WiFi Hotel collected deposit of 50 pounds from my card and i did not receive it within a week after the refund was made ",37,2367," Very helpful staff and value for money Good location in terms of the vicinity beautiful ",17,15,"625 day",51.4925138,-0.1787917,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"2 Whitehall Court Westminster Borough London SW1A 2EJ United Kingdom",475,"8/14/2015",8.9,"The Royal Horseguards"," United States of America "," The concierge should have more local knowledge of restaurants and nightspots We were sent to a few places that didn t fit our needs Very friendly and helpful though ",31,2007," The staff was unbelievably friendly and helpful especially Mitch ",11,12,"720 day",51.5054185,-0.1241499,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"140 Gloucester Road Kensington and Chelsea London SW7 4QH United Kingdom",528,"4/24/2016",8.7,"The Bailey s Hotel London"," Kuwait "," Room smaller than average rooms in the hotel Charged me extra 24 pounds because I left the room at 3 pm Internet is 10 pounds a day",28,2485," Location",2,1,"466 day",51.4938733,-0.1824963,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
"2 24 Kensington High St Kensington and Chelsea London W8 4PT United Kingdom",617,"11/18/2016",8.8,"Royal Garden Hotel"," Russia "," I like everything really",5,2213," If there is any problem I would not come to this hotel that often ",16,10,"258 day",51.50270220000001,-0.1882164,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"147 Cromwell Road Kensington and Chelsea London SW5 0TH United Kingdom",105,"11/8/2016",8.0,"London Marriott Hotel Kensington"," Belize "," Had a problem with incoming phone calls Need to check that service",13,449," Excellent breakfast ",4,3,"268 day",51.4944849,-0.1884173999999999,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom",1058,"1/26/2016",7.7,"The Park Grand London Paddington"," United Kingdom "," The only down side to the hotel is the beds and pillows First the pillows are like bricks I recommend taking your own pillow if you have to you wake up with sore red ears off them Also the beds are not too comfy could be better I didn t want to think what our room would of been like without the free upgrade But overall for the price I paid which was 153 it wasn t bad as that included breakfast for 2 You can pay a lot more in London for the same service ",98,4380," Staff are very polite and helpful Gave us a free upgrade without asking which was nice Pretty central and not to far on the tube for attractions like Buckingham Palace probably about 15 min train ride Staff also gave us a late check out without charging us which we was made up with as we wasn t leaving London until 7pm Overall good experience",65,1,"555 day",51.5142184,-0.1809032,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
"1a Lexham Gardens Kensington and Chelsea London W8 5JJ United Kingdom",222,"3/6/2017",7.5,"Mercure London Kensington Hotel"," United Kingdom "," Noise from the corridors was far to loud especially the cleaners who started really early Air conditioning was so noisy you had to turn it off Room size was very small it was expected However not being able to walk past the end of the bed wasnt",48,1016," Location Breakfast",3,14,"150 day",51.4950098,-0.1906195,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
"17 Boulevard Saint Jacques 14th arr 75014 Paris France",37,"2/12/2017",7.5,"Paris Marriott Rive Gauche Hotel"," Czech Republic "," the room is small has to be reconstructed breakfast expensive but nothing great",14,239," good location close to metro and railway station",9,29,"172 day",48.83159620000001,2.3399796000000004,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8
"18 Albert Embankment Lambeth London SE1 7TJ United Kingdom",1195,"10/2/2016",8.3,"Park Plaza London Riverbank"," Jordan "," It was not as quiet as I expected ",10,4684," I liked the furniture and the decorations Also the staff working at the hotel are so friendly Moreover the food is great",23,1,"305 day",51.4913737,-0.1214194,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
"153 Hammersmith Road Hammersmith and Fulham London W14 0QL United Kingdom",204,"8/30/2016",9.0,"St Paul s Hotel"," United Kingdom "," Room service breskfast would have been nice",8,812," Beautiful hotel perfect location",5,2,"338 day",51.493475200000006,-0.2153255999999999,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"12 Lancaster Gate Lancaster Gate Westminster Borough London W2 3LG United Kingdom",440,"8/1/2016",8.0,"Best Western Mornington Hotel Hyde Park"," Thailand ","No Negative",0,2418," Location cleanless",3,3,"367 day",51.51199329999999,-0.1782793999999999,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom",639,"2/16/2016",9.2,"Apex Temple Court Hotel"," United Kingdom "," Nothing we loved our stay ",7,2619," We got a room upgrade at a very cheap price The facilities were great location central and the staff were helpful and friendly ",25,6,"534 day",51.5137335,-0.1087511999999999,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"1 Kings Cross Road Islington London WC1X 9HX United Kingdom",628,"4/19/2016",8.1,"Crowne Plaza London Kings Cross"," United Kingdom ","No Negative",0,2312," Bed very comfortable room quiet and peaceful Restaurant staff efficient and welcoming They were doing their very busy job well whilst maintaining a calm unhurried atmosphere in the breakfast room well done There was an air of quiet respect no clattering of crockery etc The staff clearly take a pride in their work ",55,1,"471 day",51.5263854,-0.1136041999999999,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"6/28/2017",7.1,"Britannia International Hotel Canary Wharf"," United Kingdom "," Was quite dated but that was reflected in the price we paid",13,9086," Wasn t to far from tube station so was easy to get into London fairly quickly ",18,1,"36 days",51.5019097,-0.0232208,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.9
"12 Osborn Street Aldgate East Tower Hamlets London E1 6TE United Kingdom",404,"10/10/2016",8.9,"Arbor City"," United Kingdom "," The area around the hotel wasn t amazing it felt quite unnerving at night ",16,2197," The room was comfortable and clean although it was extremely hot and the air conditioning didn t seem to do much to cool it down ",27,2,"297 day",51.5166755,-0.0697897,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"130 Tottenham Court Road Camden London W1T 5AY United Kingdom",713,"11/21/2016",8.3,"Radisson Blu Edwardian Grafton"," United Kingdom "," The barbecue beans at breakfast",6,2826," It s the most comfiest bed I ve ever slept in",12,4,"255 day",51.5241386,-0.1380807,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"117 129 Cromwell Road Kensington and Chelsea London SW7 4DS United Kingdom",229,"5/30/2017",7.8,"Park International Hotel"," United Kingdom "," Nothing",2,1252," Well placed hotel",4,8,"65 days",51.4945144,-0.1866172,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"19 21 Penywern Road Kensington and Chelsea London SW5 9TT United Kingdom",249,"7/14/2017",7.7,"Best Western The Boltons Hotel London Kensington"," Australia "," Size of the room",5,1573," Excellent location and staffs were very helpful Room was a bit small but enough for one person ",19,4,"20 days",51.4907493,-0.1934627,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
"2 8 Great Suffolk Street Southwark London SE1 0UG United Kingdom",570,"5/1/2016",9.3,"Hilton London Bankside"," United Kingdom ","No Negative",0,2319," The bed was so comfy The shower was lovely The swimming pool was relaxing And the cocktail bar was perfect for drink pre bed ",26,2,"459 day",51.5056956,-0.101525,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"19 place du Panth on 5th arr 75005 Paris France",33,"2/16/2016",8.8,"H tel Les Dames du Panth on"," United Kingdom "," Not possible to order lunch Dining room did not look great But there are plenty of eateries very close by This should not put you off ",28,234," Comfortable beds Room had a good view Pleasant staff Clean Good location I would happily return for another short stay if using the room for a base to see the city from ",34,9,"534 day",48.845743,2.34493,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"1 Kings Cross Road Islington London WC1X 9HX United Kingdom",628,"5/18/2016",8.1,"Crowne Plaza London Kings Cross"," United Kingdom "," Don t stay if looking for space",8,2312," Gorgeous new refurbishment however very annoying during stay Smaller than expected quite cramped overall feeling to the hotel",19,13,"442 day",51.5263854,-0.1136041999999999,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
"19 Rue Cujas 5th arr 75005 Paris France",80,"2/20/2017",8.8,"Grand Hotel Saint Michel"," United Kingdom "," Everything was perfect",4,625," Was our first family holiday with our 10 months old girl The staff was amaizing They were all so nice and helpful Definatly coming back thank you very much we felt like home although not speaking a word of French",41,1,"164 day",48.8478399,2.342254,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"3/20/2016",7.1,"Britannia International Hotel Canary Wharf"," United Kingdom "," Room smelt strongly of cigarette smoke and very tired decor ",12,9086," Convenient location",3,1,"501 day",51.5019097,-0.0232208,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
"12 boulevard Malesherbes 8th arr 75008 Paris France",139,"10/5/2016",8.4,"Waldorf Madeleine"," Belgium "," Maybe a bit more choice for breakfast although all essentials were there ",14,1184," Excellent location corner spacious and modern room one of their prestige ones excellent views very helpful staff",18,3,"302 day",48.8715828,2.3224853,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"108 Baker Street Westminster Borough London W1U 6LJ United Kingdom",341,"10/22/2016",8.2,"Park Plaza Sherlock Holmes London"," United Kingdom "," Room floor very noisy",5,1496," Location is great close to Baker St tubr",9,4,"285 day",51.5209191,-0.1566567,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"1 Rue De Libourne 12th arr 75012 Paris France",150,"10/24/2015",8.7,"Pullman Paris Centre Bercy"," United States of America "," Nothing ",3,1382," Very clean and excellent staffs ",7,6,"649 day",48.8315204,2.3870797,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"1 Addington Street Lambeth London SE1 7RY United Kingdom",1322,"9/3/2015",8.4,"Park Plaza County Hall London"," United States of America "," Lights in room did not work Shower is awkward to use ",13,6117," Location ",3,1,"700 day",51.5014001,-0.1160091999999999,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
"19 Rue du Commandant Ren Mouchotte 14th arr 75014 Paris France",151,"9/20/2015",8.1,"Pullman Paris Montparnasse"," Singapore "," Nothing",2,1501," Very good location and nice breakfast ",8,12,"683 day",48.8382943,2.3210421,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
"19 25 Granville Place Marble Arch Westminster Borough London W1H 6PA United Kingdom",234,"1/10/2017",8.0,"Radisson Blu Edwardian Sussex"," Kuwait "," Hallways were too small",5,1295," Location of the hotel is perfect as well as the staff",12,2,"205 day",51.5144381,-0.1558337,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom",2682,"11/1/2015",7.1,"Britannia International Hotel Canary Wharf"," United Kingdom ","No Negative",0,9086," The view was really nice",6,1,"641 day",51.5019097,-0.0232208,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2
"150 Bayswater Road Kensington and Chelsea London W2 4RT United Kingdom",459,"2/28/2016",8.4,"DoubleTree by Hilton London Hyde Park"," Kuwait "," Staff assistance they gave me very bad room while they could offer me some thing better providing that hotel was not full and I did ask for it",29,2405," Location",2,5,"522 day",51.5100362,-0.190657,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6
"20 Lavington Street Southwark London SE1 0NZ United Kingdom",804,"1/30/2017",9.1,"citizenM London Bankside"," Iceland ","No Negative",0,3802," The people working there where great",7,12,"185 day",51.5051507,-0.1004723999999999,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
"1 Aldwych Westminster Borough London WC2B 4BZ United Kingdom",60,"5/21/2016",9.2,"One Aldwych"," United Kingdom ","No Negative",0,259," Excellent location ",4,13,"439 day",51.5117832,-0.1194172,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
"13 15 Gower Street Camden London WC1E 6HE United Kingdom",111,"3/6/2016",8.3,"Staunton Hotel B B"," Netherlands "," Although it was centrally located our room faced the street so it was a bit noisy at night Definitely take your ear plugs This was minor in comparison with all the positives",33,615," The staff was very friendly and helpful when we had some questions to ask of them The location was close to the bus line and the rest of the public transport We were just around the corner from very good restaurants The breakfast was included and there was hot and cold breakfast which was actually good It is centrally located",61,6,"515 day",51.520378,-0.1303414,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6
