"l1","l2","theta1","theta2","phi","Noise_0","Noise_1","Noise_2","Noise_3","Noise_4","Noise_5","Noise_6","Noise_7","Noise_8","Noise_9","Noise_10","Noise_11","Noise_12","Noise_13","Noise_14","Noise_15","Noise_16","Noise_17","Noise_18","Noise_19","Noise_20","Noise_21","Noise_22","Noise_23","Noise_24","target"
2.0,4.0,1.0,7.0,6.0,4.0,8.0,5.0,5.0,2.0,5.0,4.0,9.0,6.0,7.0,3.0,3.0,9.0,4.0,9.0,4.0,9.0,9.0,6.0,6.0,0.0,9.0,5.0,5.0,5.0,0.47209998965263367
5.0,2.0,3.0,8.0,9.0,8.0,8.0,4.0,8.0,6.0,4.0,9.0,4.0,2.0,0.0,6.0,4.0,1.0,1.0,3.0,9.0,3.0,7.0,9.0,2.0,5.0,9.0,1.0,7.0,2.0,0.5967000126838684
7.0,6.0,5.0,7.0,6.0,3.0,0.0,3.0,9.0,5.0,0.0,7.0,9.0,6.0,4.0,8.0,7.0,1.0,2.0,7.0,6.0,4.0,1.0,0.0,1.0,1.0,6.0,5.0,5.0,7.0,1.1332999467849731
1.0,7.0,6.0,7.0,9.0,2.0,7.0,8.0,6.0,6.0,6.0,5.0,4.0,6.0,4.0,7.0,5.0,7.0,8.0,0.0,3.0,9.0,8.0,1.0,9.0,9.0,8.0,2.0,3.0,2.0,0.8033000230789185
7.0,3.0,4.0,0.0,6.0,6.0,8.0,7.0,7.0,5.0,3.0,5.0,3.0,1.0,3.0,8.0,3.0,2.0,3.0,4.0,4.0,5.0,2.0,3.0,7.0,6.0,6.0,1.0,2.0,7.0,0.5257999897003174
7.0,1.0,8.0,7.0,5.0,8.0,2.0,3.0,7.0,9.0,9.0,8.0,2.0,5.0,2.0,4.0,9.0,2.0,2.0,7.0,8.0,4.0,9.0,9.0,5.0,8.0,5.0,0.0,1.0,9.0,0.7825000286102295
7.0,5.0,0.0,6.0,4.0,7.0,1.0,1.0,8.0,5.0,1.0,3.0,7.0,8.0,3.0,2.0,1.0,5.0,8.0,9.0,7.0,3.0,7.0,9.0,1.0,4.0,3.0,1.0,4.0,8.0,1.1509000062942505
1.0,6.0,1.0,1.0,9.0,7.0,6.0,9.0,9.0,4.0,5.0,6.0,3.0,5.0,7.0,5.0,8.0,1.0,4.0,6.0,1.0,6.0,8.0,3.0,8.0,4.0,0.0,6.0,0.0,1.0,0.5432999730110168
8.0,7.0,0.0,2.0,7.0,8.0,8.0,1.0,6.0,6.0,8.0,5.0,5.0,2.0,2.0,0.0,3.0,6.0,7.0,9.0,6.0,5.0,8.0,1.0,4.0,1.0,0.0,2.0,0.0,5.0,1.0808000564575195
6.0,8.0,0.0,9.0,7.0,6.0,8.0,0.0,7.0,6.0,5.0,3.0,6.0,9.0,8.0,1.0,9.0,6.0,5.0,5.0,7.0,5.0,2.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,0.06279999762773514
8.0,4.0,7.0,3.0,3.0,8.0,5.0,9.0,4.0,0.0,4.0,4.0,6.0,2.0,3.0,6.0,6.0,3.0,6.0,6.0,0.0,0.0,6.0,1.0,1.0,7.0,5.0,0.0,0.0,1.0,1.2254999876022339
3.0,8.0,7.0,4.0,6.0,2.0,3.0,3.0,5.0,5.0,3.0,4.0,4.0,1.0,4.0,0.0,6.0,2.0,6.0,3.0,8.0,6.0,6.0,4.0,4.0,4.0,0.0,2.0,4.0,3.0,1.1130000352859497
3.0,5.0,7.0,3.0,4.0,7.0,5.0,8.0,3.0,5.0,4.0,4.0,0.0,5.0,7.0,5.0,4.0,1.0,2.0,9.0,5.0,1.0,6.0,8.0,8.0,5.0,7.0,1.0,1.0,5.0,0.8181999921798706
2.0,9.0,1.0,4.0,4.0,6.0,3.0,7.0,8.0,5.0,1.0,1.0,4.0,6.0,1.0,7.0,4.0,5.0,6.0,7.0,4.0,8.0,1.0,8.0,0.0,9.0,2.0,8.0,8.0,4.0,1.1354000568389893
1.0,4.0,5.0,1.0,7.0,9.0,2.0,3.0,9.0,2.0,4.0,5.0,0.0,0.0,6.0,0.0,6.0,9.0,4.0,9.0,4.0,2.0,5.0,4.0,9.0,4.0,6.0,2.0,5.0,8.0,0.33809998631477356
9.0,0.0,1.0,4.0,5.0,7.0,6.0,6.0,1.0,9.0,8.0,1.0,1.0,9.0,3.0,9.0,4.0,9.0,2.0,4.0,3.0,8.0,3.0,7.0,6.0,1.0,2.0,5.0,1.0,3.0,1.0735000371932983
8.0,3.0,7.0,0.0,4.0,5.0,2.0,5.0,3.0,1.0,3.0,6.0,0.0,3.0,2.0,6.0,8.0,8.0,2.0,0.0,2.0,9.0,9.0,4.0,1.0,2.0,2.0,4.0,3.0,5.0,0.45899999141693115
8.0,2.0,0.0,5.0,9.0,8.0,7.0,6.0,8.0,3.0,0.0,1.0,2.0,9.0,4.0,3.0,6.0,9.0,9.0,0.0,4.0,5.0,6.0,1.0,0.0,4.0,0.0,3.0,7.0,0.0,0.9077000021934509
2.0,2.0,0.0,1.0,4.0,6.0,5.0,1.0,8.0,2.0,1.0,2.0,7.0,6.0,5.0,3.0,9.0,4.0,2.0,6.0,9.0,7.0,0.0,5.0,1.0,7.0,6.0,9.0,8.0,7.0,0.22460000216960907
6.0,8.0,7.0,5.0,2.0,0.0,0.0,8.0,0.0,9.0,7.0,3.0,2.0,3.0,2.0,0.0,1.0,8.0,9.0,3.0,2.0,6.0,9.0,1.0,4.0,5.0,9.0,2.0,5.0,8.0,1.2353999614715576
9.0,0.0,0.0,8.0,3.0,9.0,5.0,4.0,6.0,9.0,7.0,5.0,1.0,2.0,4.0,9.0,0.0,2.0,8.0,4.0,7.0,9.0,1.0,9.0,1.0,8.0,2.0,5.0,3.0,7.0,0.9793999791145325
2.0,7.0,9.0,3.0,4.0,3.0,1.0,1.0,8.0,9.0,9.0,6.0,5.0,2.0,8.0,9.0,0.0,0.0,4.0,6.0,8.0,3.0,2.0,4.0,6.0,5.0,9.0,7.0,4.0,9.0,0.933899998664856
6.0,6.0,3.0,2.0,0.0,0.0,8.0,5.0,2.0,2.0,7.0,9.0,5.0,8.0,3.0,8.0,1.0,4.0,6.0,2.0,8.0,0.0,2.0,3.0,4.0,5.0,0.0,5.0,3.0,6.0,0.8939999938011169
3.0,2.0,7.0,9.0,1.0,3.0,2.0,1.0,3.0,2.0,8.0,5.0,2.0,4.0,3.0,1.0,9.0,7.0,7.0,3.0,3.0,7.0,4.0,0.0,6.0,9.0,8.0,7.0,7.0,5.0,0.29409998655319214
0.0,0.0,3.0,2.0,9.0,9.0,3.0,6.0,1.0,6.0,2.0,4.0,8.0,2.0,8.0,9.0,9.0,5.0,8.0,6.0,2.0,0.0,2.0,4.0,3.0,6.0,7.0,6.0,2.0,2.0,0.021800000220537186
1.0,2.0,5.0,5.0,8.0,1.0,0.0,0.0,0.0,9.0,7.0,8.0,3.0,7.0,3.0,1.0,4.0,9.0,2.0,0.0,1.0,3.0,2.0,3.0,9.0,0.0,1.0,0.0,3.0,1.0,0.2547000050544739
3.0,9.0,7.0,6.0,2.0,0.0,1.0,4.0,9.0,7.0,0.0,1.0,6.0,6.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,0.0,1.0,4.0,5.0,4.0,6.0,2.0,3.0,7.0,1.1259000301361084
2.0,4.0,5.0,4.0,5.0,8.0,5.0,7.0,4.0,9.0,1.0,3.0,7.0,0.0,9.0,6.0,0.0,4.0,9.0,8.0,6.0,3.0,5.0,6.0,7.0,2.0,2.0,3.0,8.0,5.0,0.7404000163078308
5.0,7.0,0.0,1.0,5.0,3.0,9.0,9.0,8.0,0.0,2.0,4.0,5.0,8.0,8.0,8.0,7.0,9.0,7.0,9.0,7.0,3.0,2.0,7.0,3.0,5.0,6.0,7.0,9.0,0.0,0.6177999973297119
4.0,4.0,0.0,3.0,7.0,7.0,3.0,0.0,5.0,4.0,5.0,3.0,8.0,0.0,7.0,7.0,2.0,0.0,3.0,0.0,9.0,8.0,7.0,9.0,6.0,3.0,9.0,2.0,1.0,8.0,0.8266000151634216
9.0,0.0,8.0,2.0,1.0,0.0,7.0,8.0,4.0,8.0,7.0,5.0,3.0,5.0,5.0,8.0,1.0,9.0,3.0,2.0,2.0,0.0,3.0,1.0,7.0,1.0,3.0,5.0,4.0,9.0,0.9326000213623047
9.0,4.0,1.0,5.0,9.0,8.0,3.0,7.0,0.0,8.0,4.0,1.0,5.0,3.0,6.0,5.0,5.0,2.0,2.0,3.0,5.0,2.0,0.0,4.0,6.0,4.0,4.0,0.0,5.0,7.0,1.1019999980926514
4.0,4.0,0.0,5.0,7.0,6.0,9.0,2.0,2.0,1.0,1.0,9.0,9.0,9.0,1.0,1.0,5.0,3.0,6.0,3.0,6.0,0.0,7.0,7.0,4.0,8.0,5.0,7.0,5.0,9.0,0.7038000226020813
2.0,2.0,9.0,2.0,4.0,5.0,5.0,1.0,4.0,2.0,6.0,0.0,7.0,9.0,2.0,1.0,5.0,6.0,6.0,7.0,8.0,0.0,4.0,7.0,2.0,4.0,6.0,2.0,9.0,1.0,0.3172000050544739
2.0,5.0,2.0,5.0,2.0,0.0,3.0,5.0,1.0,8.0,5.0,4.0,9.0,3.0,5.0,9.0,8.0,6.0,3.0,4.0,2.0,1.0,3.0,9.0,3.0,4.0,9.0,6.0,8.0,5.0,0.5532000064849854
1.0,2.0,3.0,4.0,9.0,4.0,7.0,1.0,8.0,3.0,7.0,6.0,1.0,4.0,0.0,7.0,1.0,7.0,6.0,8.0,7.0,7.0,4.0,5.0,3.0,3.0,4.0,2.0,0.0,9.0,0.17339999973773956
6.0,0.0,3.0,1.0,7.0,6.0,0.0,9.0,1.0,7.0,8.0,7.0,4.0,9.0,4.0,1.0,2.0,0.0,6.0,0.0,7.0,2.0,4.0,3.0,8.0,8.0,2.0,5.0,0.0,7.0,0.5958999991416931
2.0,2.0,0.0,5.0,2.0,3.0,0.0,2.0,1.0,3.0,0.0,6.0,8.0,7.0,7.0,9.0,5.0,6.0,3.0,6.0,4.0,0.0,5.0,3.0,3.0,6.0,1.0,4.0,7.0,0.0,0.41019999980926514
1.0,1.0,6.0,8.0,4.0,0.0,9.0,1.0,3.0,1.0,8.0,9.0,5.0,8.0,6.0,3.0,1.0,2.0,0.0,8.0,1.0,3.0,5.0,0.0,2.0,9.0,3.0,5.0,3.0,8.0,0.14380000531673431
9.0,1.0,0.0,0.0,0.0,9.0,7.0,3.0,9.0,3.0,9.0,3.0,3.0,0.0,2.0,6.0,6.0,6.0,9.0,7.0,9.0,6.0,0.0,3.0,5.0,9.0,9.0,3.0,6.0,3.0,0.9606999754905701
5.0,7.0,7.0,3.0,1.0,9.0,4.0,8.0,9.0,1.0,1.0,6.0,8.0,9.0,4.0,8.0,1.0,9.0,2.0,7.0,3.0,0.0,8.0,7.0,4.0,6.0,3.0,1.0,8.0,7.0,0.9918000102043152
4.0,0.0,4.0,7.0,2.0,4.0,3.0,6.0,4.0,9.0,4.0,6.0,2.0,7.0,4.0,3.0,5.0,0.0,1.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,3.0,8.0,1.0,2.0,0.397599995136261
5.0,0.0,0.0,10.0,9.0,9.0,0.0,6.0,8.0,8.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,1.0,3.0,6.0,0.0,4.0,2.0,8.0,9.0,7.0,1.0,3.0,9.0,6.0,0.5235000252723694
6.0,1.0,4.0,2.0,7.0,7.0,3.0,9.0,6.0,8.0,3.0,7.0,9.0,0.0,7.0,6.0,2.0,1.0,8.0,5.0,2.0,8.0,9.0,8.0,7.0,2.0,1.0,8.0,7.0,0.0,0.6116999983787537
7.0,2.0,9.0,3.0,8.0,3.0,9.0,9.0,3.0,2.0,9.0,3.0,3.0,2.0,4.0,8.0,0.0,0.0,0.0,7.0,2.0,2.0,7.0,6.0,7.0,3.0,8.0,3.0,7.0,9.0,0.7928000092506409
5.0,9.0,5.0,9.0,8.0,5.0,6.0,5.0,1.0,7.0,2.0,1.0,1.0,4.0,9.0,9.0,0.0,9.0,0.0,9.0,2.0,3.0,9.0,8.0,2.0,8.0,5.0,7.0,8.0,8.0,0.4474000036716461
3.0,8.0,0.0,3.0,0.0,3.0,8.0,9.0,7.0,1.0,2.0,7.0,0.0,4.0,0.0,6.0,0.0,7.0,9.0,2.0,8.0,2.0,10.0,2.0,9.0,6.0,8.0,4.0,7.0,5.0,0.9002000093460083
4.0,4.0,8.0,5.0,2.0,4.0,8.0,9.0,0.0,3.0,8.0,7.0,1.0,6.0,7.0,3.0,2.0,7.0,2.0,7.0,2.0,7.0,6.0,8.0,2.0,8.0,4.0,8.0,5.0,7.0,0.7009999752044678
9.0,0.0,3.0,6.0,7.0,6.0,4.0,8.0,1.0,5.0,1.0,7.0,8.0,6.0,2.0,4.0,3.0,2.0,1.0,7.0,9.0,9.0,0.0,9.0,9.0,2.0,9.0,6.0,2.0,2.0,0.9283999800682068
5.0,0.0,6.0,3.0,1.0,2.0,0.0,5.0,9.0,9.0,8.0,5.0,5.0,5.0,2.0,8.0,1.0,0.0,9.0,3.0,3.0,3.0,2.0,8.0,6.0,3.0,1.0,9.0,6.0,4.0,0.5462999939918518
7.0,7.0,4.0,6.0,3.0,5.0,4.0,9.0,7.0,1.0,3.0,7.0,1.0,7.0,6.0,0.0,3.0,0.0,8.0,6.0,9.0,0.0,2.0,5.0,0.0,8.0,5.0,0.0,5.0,1.0,1.246000051498413
3.0,9.0,2.0,7.0,3.0,7.0,4.0,6.0,1.0,1.0,8.0,8.0,2.0,9.0,5.0,7.0,6.0,4.0,3.0,8.0,5.0,8.0,1.0,6.0,6.0,0.0,0.0,0.0,5.0,2.0,1.1038999557495117
7.0,9.0,3.0,7.0,3.0,6.0,6.0,3.0,9.0,1.0,3.0,7.0,0.0,8.0,8.0,9.0,0.0,1.0,7.0,5.0,1.0,0.0,3.0,4.0,8.0,0.0,0.0,3.0,4.0,8.0,1.0707000494003296
7.0,4.0,9.0,1.0,6.0,2.0,7.0,0.0,6.0,0.0,8.0,4.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,9.0,0.0,2.0,5.0,4.0,4.0,5.0,4.0,3.0,5.0,1.0,0.6431999802589417
6.0,3.0,1.0,1.0,1.0,6.0,4.0,3.0,7.0,3.0,7.0,3.0,5.0,3.0,5.0,1.0,0.0,9.0,9.0,1.0,4.0,0.0,8.0,8.0,7.0,4.0,2.0,0.0,7.0,0.0,0.5778999924659729
9.0,5.0,2.0,3.0,0.0,7.0,1.0,4.0,6.0,6.0,4.0,6.0,8.0,0.0,5.0,1.0,0.0,1.0,7.0,1.0,9.0,4.0,8.0,7.0,8.0,8.0,4.0,3.0,7.0,9.0,1.0377000570297241
1.0,3.0,8.0,1.0,2.0,8.0,0.0,5.0,8.0,5.0,1.0,2.0,2.0,0.0,3.0,4.0,5.0,2.0,8.0,1.0,0.0,3.0,9.0,3.0,5.0,7.0,2.0,6.0,9.0,4.0,0.23589999973773956
5.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,6.0,9.0,4.0,0.0,4.0,7.0,6.0,5.0,5.0,9.0,3.0,5.0,5.0,7.0,8.0,4.0,5.0,2.0,5.0,3.0,9.0,4.0,0.9362000226974487
8.0,9.0,0.0,7.0,4.0,7.0,1.0,7.0,4.0,4.0,5.0,8.0,3.0,6.0,6.0,9.0,6.0,8.0,1.0,8.0,5.0,3.0,8.0,0.0,7.0,2.0,6.0,6.0,2.0,3.0,1.4799000024795532
7.0,1.0,2.0,2.0,8.0,1.0,7.0,4.0,8.0,1.0,9.0,6.0,3.0,0.0,3.0,4.0,7.0,5.0,5.0,0.0,6.0,3.0,2.0,6.0,7.0,4.0,4.0,8.0,4.0,1.0,0.7664999961853027
3.0,9.0,2.0,5.0,0.0,1.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,7.0,9.0,6.0,5.0,4.0,8.0,2.0,6.0,3.0,4.0,1.0,3.0,2.0,4.0,8.0,9.0,6.0,0.6859999895095825
2.0,1.0,8.0,2.0,2.0,4.0,1.0,6.0,8.0,7.0,5.0,8.0,3.0,3.0,7.0,6.0,1.0,4.0,9.0,5.0,8.0,9.0,7.0,7.0,9.0,5.0,9.0,5.0,5.0,8.0,0.25440001487731934
1.0,3.0,10.0,8.0,0.0,9.0,1.0,9.0,6.0,6.0,0.0,4.0,3.0,8.0,0.0,8.0,9.0,6.0,7.0,5.0,0.0,7.0,0.0,8.0,1.0,0.0,0.0,8.0,6.0,0.0,0.2524000108242035
6.0,0.0,4.0,5.0,6.0,3.0,0.0,4.0,8.0,1.0,0.0,2.0,3.0,5.0,2.0,0.0,2.0,7.0,2.0,5.0,7.0,4.0,5.0,4.0,0.0,1.0,8.0,3.0,5.0,5.0,0.6725000143051147
7.0,5.0,4.0,4.0,9.0,3.0,1.0,3.0,2.0,0.0,7.0,1.0,4.0,2.0,4.0,2.0,6.0,3.0,3.0,1.0,2.0,8.0,2.0,3.0,9.0,6.0,2.0,8.0,7.0,0.0,0.8891000151634216
9.0,2.0,9.0,1.0,7.0,5.0,2.0,8.0,5.0,1.0,1.0,8.0,3.0,0.0,2.0,7.0,4.0,9.0,4.0,8.0,1.0,6.0,4.0,1.0,4.0,7.0,1.0,9.0,6.0,9.0,0.9052000045776367
9.0,2.0,5.0,2.0,3.0,4.0,8.0,9.0,3.0,9.0,7.0,0.0,9.0,0.0,9.0,8.0,9.0,8.0,7.0,0.0,7.0,5.0,2.0,5.0,2.0,5.0,3.0,0.0,6.0,5.0,0.9689000248908997
7.0,5.0,2.0,9.0,8.0,2.0,2.0,0.0,1.0,5.0,4.0,3.0,5.0,4.0,2.0,2.0,1.0,2.0,0.0,5.0,8.0,1.0,2.0,1.0,5.0,4.0,1.0,9.0,8.0,8.0,0.6473000049591064
7.0,5.0,3.0,7.0,9.0,2.0,4.0,6.0,0.0,8.0,8.0,3.0,9.0,2.0,3.0,5.0,2.0,5.0,9.0,7.0,4.0,2.0,0.0,1.0,2.0,3.0,0.0,6.0,6.0,0.0,0.9491000175476074
9.0,8.0,1.0,6.0,3.0,4.0,6.0,2.0,2.0,3.0,1.0,4.0,3.0,8.0,3.0,0.0,0.0,3.0,2.0,3.0,8.0,0.0,6.0,1.0,3.0,4.0,8.0,3.0,1.0,6.0,1.5901999473571777
0.0,7.0,6.0,6.0,3.0,4.0,2.0,6.0,7.0,8.0,3.0,9.0,3.0,5.0,2.0,8.0,0.0,0.0,1.0,4.0,5.0,5.0,9.0,1.0,5.0,5.0,5.0,8.0,9.0,2.0,0.7702999711036682
1.0,1.0,3.0,0.0,7.0,4.0,7.0,6.0,0.0,0.0,5.0,9.0,6.0,5.0,8.0,9.0,9.0,5.0,4.0,8.0,7.0,5.0,7.0,5.0,2.0,5.0,3.0,5.0,8.0,9.0,0.10090000182390213
1.0,6.0,9.0,2.0,6.0,5.0,2.0,1.0,0.0,8.0,1.0,6.0,6.0,4.0,8.0,9.0,5.0,2.0,8.0,8.0,0.0,6.0,0.0,0.0,9.0,9.0,6.0,3.0,1.0,5.0,0.7177000045776367
8.0,8.0,6.0,0.0,1.0,5.0,0.0,7.0,2.0,0.0,7.0,6.0,5.0,1.0,4.0,5.0,9.0,7.0,5.0,8.0,8.0,7.0,6.0,4.0,9.0,4.0,9.0,5.0,1.0,7.0,0.5803999900817871
4.0,0.0,2.0,7.0,4.0,5.0,4.0,0.0,3.0,6.0,2.0,2.0,1.0,7.0,9.0,6.0,3.0,1.0,0.0,4.0,8.0,5.0,7.0,2.0,9.0,8.0,5.0,3.0,9.0,0.0,0.515500009059906
5.0,3.0,3.0,3.0,4.0,0.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,7.0,0.0,6.0,4.0,1.0,8.0,0.0,8.0,4.0,5.0,4.0,5.0,7.0,9.0,7.0,7.0,1.0,0.7677000164985657
9.0,0.0,9.0,8.0,2.0,9.0,3.0,4.0,3.0,9.0,1.0,7.0,6.0,0.0,2.0,8.0,6.0,6.0,0.0,1.0,9.0,3.0,8.0,4.0,8.0,4.0,0.0,1.0,0.0,7.0,0.9348999857902527
0.0,1.0,1.0,9.0,1.0,4.0,9.0,1.0,6.0,2.0,9.0,2.0,7.0,7.0,1.0,0.0,6.0,0.0,5.0,6.0,0.0,1.0,6.0,3.0,6.0,2.0,8.0,3.0,3.0,8.0,0.093299999833107
3.0,4.0,5.0,6.0,4.0,7.0,7.0,9.0,5.0,8.0,2.0,1.0,0.0,3.0,4.0,3.0,7.0,9.0,6.0,3.0,6.0,4.0,2.0,6.0,7.0,1.0,4.0,6.0,0.0,0.0,0.65829998254776
7.0,8.0,2.0,7.0,1.0,7.0,9.0,9.0,0.0,5.0,8.0,4.0,2.0,1.0,1.0,7.0,9.0,3.0,5.0,4.0,7.0,7.0,2.0,6.0,4.0,8.0,5.0,4.0,8.0,1.0,1.0884000062942505
3.0,4.0,3.0,9.0,7.0,1.0,0.0,1.0,0.0,8.0,1.0,4.0,9.0,0.0,2.0,2.0,3.0,5.0,8.0,3.0,5.0,7.0,5.0,5.0,4.0,4.0,9.0,0.0,9.0,7.0,0.1111999973654747
5.0,0.0,9.0,9.0,6.0,1.0,3.0,0.0,8.0,4.0,4.0,0.0,2.0,0.0,4.0,1.0,0.0,7.0,6.0,2.0,0.0,2.0,8.0,1.0,9.0,0.0,8.0,0.0,0.0,6.0,0.5827000141143799
2.0,7.0,8.0,0.0,1.0,7.0,4.0,1.0,6.0,3.0,8.0,4.0,1.0,7.0,9.0,3.0,4.0,8.0,2.0,1.0,8.0,6.0,7.0,2.0,1.0,2.0,4.0,0.0,9.0,3.0,0.4472000002861023
5.0,8.0,7.0,7.0,1.0,0.0,8.0,1.0,6.0,7.0,5.0,2.0,4.0,0.0,2.0,9.0,6.0,3.0,2.0,5.0,8.0,9.0,8.0,8.0,4.0,7.0,7.0,7.0,2.0,9.0,1.0123000144958496
1.0,0.0,8.0,5.0,4.0,4.0,2.0,2.0,3.0,5.0,7.0,6.0,8.0,3.0,6.0,8.0,2.0,5.0,5.0,6.0,1.0,0.0,1.0,5.0,5.0,0.0,4.0,5.0,1.0,2.0,0.13339999318122864
7.0,9.0,1.0,2.0,6.0,9.0,7.0,5.0,6.0,5.0,9.0,4.0,4.0,2.0,0.0,3.0,9.0,2.0,9.0,3.0,5.0,1.0,3.0,5.0,4.0,1.0,7.0,8.0,0.0,6.0,1.2611000537872314
1.0,2.0,0.0,9.0,9.0,8.0,4.0,5.0,6.0,9.0,8.0,2.0,8.0,7.0,2.0,6.0,9.0,3.0,4.0,3.0,4.0,3.0,1.0,4.0,6.0,5.0,9.0,1.0,1.0,4.0,0.1931000053882599
4.0,3.0,9.0,4.0,6.0,5.0,0.0,8.0,0.0,2.0,9.0,1.0,3.0,7.0,8.0,1.0,4.0,2.0,0.0,5.0,8.0,5.0,2.0,9.0,3.0,5.0,1.0,7.0,1.0,5.0,0.7628999948501587
3.0,7.0,8.0,6.0,7.0,3.0,1.0,2.0,4.0,5.0,2.0,5.0,4.0,0.0,3.0,1.0,0.0,3.0,2.0,2.0,6.0,7.0,6.0,5.0,7.0,0.0,7.0,0.0,2.0,9.0,0.9146000146865845
4.0,6.0,6.0,3.0,1.0,3.0,6.0,6.0,9.0,8.0,3.0,7.0,8.0,5.0,0.0,9.0,7.0,4.0,5.0,8.0,7.0,4.0,5.0,1.0,9.0,1.0,0.0,2.0,3.0,4.0,0.8428000211715698
8.0,0.0,9.0,1.0,0.0,6.0,7.0,3.0,1.0,8.0,6.0,6.0,5.0,1.0,9.0,4.0,3.0,2.0,2.0,6.0,6.0,1.0,7.0,8.0,1.0,8.0,8.0,0.0,2.0,4.0,0.7997999787330627
6.0,6.0,5.0,8.0,1.0,10.0,5.0,7.0,5.0,9.0,6.0,6.0,1.0,4.0,5.0,9.0,9.0,7.0,3.0,5.0,0.0,2.0,0.0,0.0,6.0,3.0,7.0,9.0,5.0,7.0,0.6636999845504761
0.0,0.0,4.0,5.0,6.0,3.0,0.0,5.0,2.0,7.0,5.0,8.0,8.0,5.0,5.0,0.0,5.0,5.0,5.0,3.0,9.0,2.0,1.0,8.0,1.0,8.0,3.0,9.0,0.0,3.0,0.0364999994635582
2.0,5.0,8.0,6.0,7.0,4.0,0.0,9.0,0.0,5.0,8.0,2.0,4.0,8.0,8.0,4.0,9.0,1.0,3.0,8.0,4.0,4.0,1.0,2.0,6.0,1.0,1.0,3.0,8.0,9.0,0.6421999931335449
7.0,5.0,7.0,3.0,5.0,7.0,4.0,9.0,1.0,0.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,0.0,3.0,7.0,9.0,6.0,5.0,8.0,1.0,9.0,0.0,6.0,1.2086000442504883
7.0,8.0,8.0,3.0,7.0,2.0,0.0,2.0,2.0,2.0,6.0,5.0,1.0,6.0,7.0,2.0,3.0,8.0,2.0,3.0,3.0,3.0,4.0,7.0,6.0,2.0,6.0,9.0,4.0,3.0,1.2956000566482544
6.0,8.0,2.0,0.0,6.0,0.0,6.0,5.0,9.0,4.0,1.0,1.0,3.0,0.0,9.0,9.0,9.0,0.0,9.0,7.0,7.0,0.0,7.0,0.0,8.0,7.0,1.0,0.0,8.0,5.0,0.2524000108242035
4.0,7.0,9.0,9.0,6.0,2.0,1.0,6.0,2.0,9.0,4.0,7.0,8.0,9.0,9.0,4.0,7.0,9.0,3.0,7.0,8.0,8.0,5.0,2.0,8.0,5.0,7.0,3.0,7.0,8.0,0.3783000111579895
8.0,3.0,8.0,2.0,0.0,4.0,2.0,4.0,9.0,8.0,9.0,6.0,6.0,5.0,5.0,2.0,5.0,9.0,2.0,3.0,5.0,3.0,6.0,4.0,9.0,1.0,9.0,1.0,2.0,5.0,0.9291999936103821
2.0,8.0,5.0,2.0,9.0,6.0,2.0,5.0,4.0,6.0,6.0,2.0,5.0,3.0,8.0,8.0,9.0,1.0,2.0,7.0,7.0,0.0,7.0,8.0,2.0,1.0,2.0,3.0,4.0,7.0,0.8497999906539917
2.0,3.0,2.0,8.0,5.0,7.0,1.0,2.0,7.0,5.0,4.0,9.0,8.0,8.0,0.0,1.0,4.0,5.0,6.0,2.0,2.0,4.0,5.0,3.0,9.0,8.0,3.0,3.0,4.0,1.0,0.24789999425411224
0.0,5.0,5.0,3.0,1.0,7.0,8.0,0.0,5.0,1.0,9.0,6.0,1.0,2.0,7.0,2.0,3.0,7.0,9.0,3.0,3.0,9.0,6.0,1.0,4.0,2.0,9.0,1.0,5.0,5.0,0.5468000173568726
6.0,1.0,4.0,5.0,2.0,1.0,2.0,5.0,4.0,5.0,3.0,6.0,2.0,0.0,3.0,0.0,0.0,1.0,3.0,6.0,9.0,0.0,0.0,0.0,8.0,5.0,1.0,3.0,2.0,8.0,0.7864999771118164
5.0,8.0,7.0,1.0,9.0,9.0,8.0,2.0,0.0,1.0,9.0,6.0,7.0,0.0,2.0,4.0,6.0,5.0,0.0,7.0,3.0,9.0,0.0,9.0,3.0,2.0,6.0,3.0,8.0,7.0,0.8472999930381775
2.0,7.0,4.0,3.0,4.0,0.0,6.0,3.0,5.0,4.0,8.0,7.0,6.0,1.0,5.0,4.0,1.0,1.0,6.0,4.0,0.0,9.0,3.0,7.0,6.0,8.0,5.0,6.0,7.0,1.0,0.854200005531311
1.0,7.0,8.0,2.0,4.0,0.0,9.0,0.0,7.0,1.0,7.0,9.0,2.0,3.0,7.0,0.0,1.0,9.0,5.0,6.0,1.0,6.0,2.0,0.0,6.0,7.0,7.0,8.0,4.0,0.0,0.8256999850273132
1.0,7.0,6.0,5.0,6.0,8.0,9.0,7.0,6.0,3.0,5.0,3.0,6.0,4.0,1.0,6.0,5.0,8.0,3.0,0.0,5.0,1.0,5.0,5.0,9.0,4.0,5.0,4.0,9.0,9.0,0.7856000065803528
