"cap-shape","cap-surface","cap-color","bruises%3F","odor","gill-attachment","gill-spacing","gill-size","gill-color","stalk-shape","stalk-root","stalk-surface-above-ring","stalk-surface-below-ring","stalk-color-above-ring","stalk-color-below-ring","veil-type","veil-color","ring-number","ring-type","spore-print-color","population","habitat","target"
"f","y","y","t","a","f","c","b","w","e","r","s","y","w","w","p","w","o","op5b1ZbyTl","k","y","p","e"
"x","s","w","t","mBnMVeKHPX","f","c","b","w","Med1JJEt9c","c","s","s","w","w","p","w","o","p","k","WB8llgwUOK","g","e"
"x","s","w","t","a","f","c","b","w","e","c","s","s","w","w","1JyFDCRS6O","w","o","p","n","n","m","e"
"x","s","w","t","p","f","c","n","n","e","e","s","s","7jmzfJSJOH","w","p","w","fLksiGwyC0","p","k","v","u","p"
"f","f","w","t","a","f","w","n","p","t","b","s","s","w","w","p","svcu4cdUrX","o","p","u","v","d","e"
"x","s","w","t","l","f","c","b","w","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"x","s","w","t","l","f","w","n","p","t","b","s","s","w","w","p","w","o","p","u","v","d","e"
"x","95uJs4Uuxr","w","t","a","f","c","b","n","e","c","s","s","w","w","p","w","o","p","k","s","m","e"
"f","y","y","t","l","f","c","b","w","e","ckuwGrLCIZ","s","y","w","w","p","w","o","p","k","y","p","e"
"x","s","n","f","n","f","w","b","p","t","e","f","s","w","w","p","w","5b6QIBNMUQ","e","k","s","g","e"
"f","y","y","t","a","f","c","b","w","e","r","s","y","w","w","p","w","o","p","n","y","g","e"
"x","s","n","t","p","f","eHpUyhp824","n","p","e","e","s","s","w","w","p","w","o","p","n","s","g","p"
"s","ZgDcd5pNhR","n","f","n","f","c","n","g","e","e","s","s","w","w","p","w","o","ZuwI9J3zmz","n","v","u","e"
"b","y","y","t","l","f","c","b","w","e","c","s","s","w","w","p","w","o","p","n","s","m","e"
"b","s","w","t","l","f","c","b","n","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"VvEiQ1LnMH","y","UxXGLXLkF8","t","l","f","c","b","k","CABeTPeN17","c","s","s","w","w","p","w","o","p","n","n","m","e"
"f","f","n","f","n","f","c","n","k","e","e","s","s","w","w","ej2uJCulSZ","w","o","p","n","v","u","e"
"x","s","w","t","a","f","c","b","w","e","c","s","s","w","w","p","w","o","p","k","n","m","e"
"b","y","w","t","l","f","c","b","g","e","c","s","5saequ36zu","w","w","p","w","o","p","k","Delw4hSXIs","g","e"
"b","y","w","t","a","f","c","b","g","e","c","s","0KcafFObBI","w","w","p","w","o","p","P8BJx2vRtJ","n","m","e"
"f","y","n","3khQ8CV3AH","l","f","DcQEPtMhfx","b","w","e","r","s","y","w","w","p","w","o","p","n","s","g","e"
"x","y","w","t","p","f","c","n","k","e","e","s","s","w","QGEJHlBFl0","p","w","o","p","k","v","pj15Mq7Cio","p"
"x","s","jjGmqESTwK","t","a","f","c","b","tJS2oRgF7S","e","c","Ke9nSIt2ai","s","w","w","p","w","o","p","yJPbNIVBwY","n","g","e"
"x","y","w","t","a","f","v9grkafHRe","b","n","e","c","s","s","w","w","p","w","o","p","n","s","m","e"
"f","f","w","t","l","f","w","n","w","t","b","s","s","5QaXw5Rjtf","w","p","w","o","p","u","v","d","e"
"f","f","g","f","n","f","c","n","g","e","e","s","s","w","w","p","w","o","p","k","v","u","e"
"f","s","g","f","n","f","w","b","p","t","e","s","s","w","w","p","w","o","e","k","a","g","e"
"x","y","y","t","iCkM3AHYkU","f","c","b","g","e","c","s","s","w","w","p","w","o","p","Z7jhnP3Lcw","s","m","e"
"b","s","w","t","a","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","s","m","e"
"f","y","n","t","p","f","c","n","w","e","e","s","s","w","w","p","w","o","p","k","s","u","p"
"x","s","w","t","l","f","c","b","n","e","c","s","s","w","w","p","w","o","p","VI3TXht7ef","n","m","e"
"f","s","n","t","p","hajKfE1cx0","c","n","xlpw3QUGPj","e","e","s","s","w","w","p","w","o","p","k","v","k1Q3uwBqk0","p"
"x","y","w","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","MQxQ6e7Wkf","n","s","g","e"
"x","y","y","t","a","f","c","reNPtckrSV","k","e","c","s","s","w","w","p","w","o","p","n","n","m","e"
"f","y","y","t","a","f","c","gIP3AxkiFW","n","e","r","s","y","w","w","p","w","o","p","n","s","p","e"
"x","y","n","t","a","f","c","b","RL8yJwhgPb","e","r","s","y","w","w","p","w","o","MCRt7V8TGc","n","s","p","e"
"f","y","n","t","a","f","c","b","w","e","r","s","y","w","w","p","w","o","p","n","y","g","e"
"x","y","w","t","a","f","c","b","w","e","c","s","s","w","w","p","w","RvAUKvCBhI","p","n","n","m","e"
"f","f","n","f","n","f","ztHo0IkwU3","b","h","t","e","s","s","w","w","p","w","L227Z2qPIc","e","k","s","g","e"
"x","s","y","t","l","f","7X6WJpPykC","b","k","e","c","s","s","w","w","POsyxdOPqZ","w","o","p","n","n","m","e"
"x","y","w","3YvoNsbFvQ","p","f","c","n","w","e","e","s","s","w","w","p","w","YEtdFpXZio","p","n","s","g","p"
"b","y","y","t","a","f","c","b","n","e","SAEUBTNTTi","s","69YsBOgghX","w","w","p","w","o","p","n","n","m","e"
"s","f","n","f","JvIJHEb2Wv","f","c","n","p","e","e","s","s","w","w","p","w","o","p","n","v","u","e"
"x","s","y","t","l","f","Jw7wsMG1XO","b","k","e","c","s","s","w","w","p","w","o","p","k","s","m","e"
"b","y","w","t","l","6a6bGRDfNr","c","b","n","e","c","s","s","w","w","p","w","o","p","k","n","m","e"
"f","y","n","t","a","f","c","b","n","e","r","s","y","w","w","wvOJPUOMsZ","w","o","p","k","s","g","e"
"b","y","y","t","a","f","c","b","g","e","c","s","wz2yZYn0FI","w","w","p","w","o","p","k","s","m","e"
"b","y","w","t","a","f","c","b","g","e","c","s","s","w","w","p","w","o","p","k","s","g","e"
"x","y","n","t","l","f","c","b","n","e","r","s","y","w","w","p","w","o","p","n","y","p","e"
"f","f","g","f","n","f","c","n","p","e","e","s","s","w","w","p","w","o","p","n","y","u","e"
"x","f","g","f","n","f","c","n","g","e","e","s","s","w","w","p","w","o","p","k","y","u","e"
"b","y","y","t","l","f","c","b","n","H6q7Vuibt9","c","s","s","w","w","p","w","o","p","k","s","g","e"
"x","s","y","t","l","f","c","b","n","e","c","s","s","w","w","p","w","o","p","k","s","m","e"
"b","y","w","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"x","s","w","t","a","f","c","b","g","e","c","s","s","w","w","p","w","o","p","k","s","m","e"
"b","s","y","t","a","f","c","b","g","e","c","s","s","w","w","p","w","o","p","n","n","m","e"
"x","s","y","t","uhD8N8gxeT","f","c","b","k","e","c","s","s","w","w","p","w","o","p","k","s","m","e"
"x","f","g","f","n","f","w","b","p","t","e","f","f","w","w","p","w","fwSKCOOirZ","e","k","s","g","e"
"f","s","y","t","a","f","w","n","p","DUjV6HmNyW","b","s","s","w","w","p","w","o","p","n","v","d","e"
"x","y","w","t","p","f","c","n","p","e","e","s","s","w","w","p","w","o","p","k","s","g","p"
"x","f","w","f","c2uNEQAIkq","f","w","b","k","t","e","k253rEuJ3P","s","w","w","p","w","o","e","k","a","g","e"
"b","y","w","t","a","f","NhQRIgER0v","b","w","1WsnaKniKl","c","s","s","w","w","p","w","o","p","k","s","g","e"
"x","10lwbBT9dS","y","t","l","f","w","n","w","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"b","y","w","t","a","f","c","b","ZDRT4DEDBx","e","c","s","s","w","w","p","w","o","p","k","s","g","e"
"x","y","w","t","l","f","c","b","g","e","c","s","s","w","w","p","w","o","p","k","s","g","e"
"x","f","n","t","n","f","c","b","p","t","b","s","s","g","p","p","w","o","p","n","y","d","e"
"b","y","w","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","Nem34JnBnU","s","m","e"
"x","s","y","t","l","f","c","b","g","e","c","s","s","w","w","p","w","o","p","n","n","m","e"
"f","y","n","t","a","f","c","ZdStpXtNcr","p","e","r","s","y","w","w","p","w","o","p","k","y","g","e"
"x","f","w","f","n","f","w","b","n","t","e","s","s","w","w","p","w","o","e","n","fLVQi6uiWt","g","e"
"x","s","y","t","wvLFXKEAz4","f","c","b","w","e","c","s","s","w","w","p","w","o","p","k","s","g","e"
"x","y","w","t","p","f","c","n","JCxDODKVGM","e","e","s","s","w","w","p","w","o","p","n","v","g","p"
"x","y","y","t","l","f","c","b","n","e","c","gdC4d4r5qH","s","2MU2i3YOdk","w","p","w","o","p","k","s","g","e"
"x","f","It9slyvBjH","t","et03VmLRqJ","f","w","n","p","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"b","s","y","t","a","f","c","b","g","e","c","s","s","w","w","p","w","o","p","n","n","g","e"
"x","y","w","t","p","f","c","n","k","e","e","s","s","w","w","p","w","o","p","k","v","u","p"
"x","YA2dtG25H3","y","t","a","f","w","n","1yGQEXp6Fd","t","b","s","2a5OioTW9T","w","w","p","eIqiDMPUUG","o","p","n","v","d","e"
"x","y","w","t","a","f","c","b","k","e","c","v4r0MCbHv9","LUrgsvULW3","w","w","p","w","o","p","k","n","m","e"
"x","f","w","t","l","f","w","n","n","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"f","WQfPCdiSCY","w","t","l","f","w","n","w","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"x","y","y","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","s","m","e"
"f","f","y","t","a","f","w3tDAR2Mf4","n","w","3ql2Tawe5U","b","s","s","w","w","p","w","o","p","u","v","d","e"
"Xw4H5bqvUD","s","w","t","17cSRRaSLE","f","c","b","w","e","c","s","s","w","w","p","w","o","p","k","s","g","e"
"b","y","y","t","a","f","c","b","n","e","c","s","s","w","w","p","w","o","7cYdSluLHW","k","QB9lfeagf5","m","e"
"x","y","n","t","l","f","98QzQKFiH8","b","p","e","r","Yg7ViScAVl","y","w","w","p","w","o","p","n","s","p","e"
"b","y","w","t","l","f","c","b","k","e","EkXlxSkkV1","s","s","w","w","p","w","o","p","k","n","g","e"
"x","s","y","t","a","f","c","b","n","e","c","s","s","w","w","p","w","o","p","n","s","m","e"
"x","y","n","t","p","JkvAo3zw1R","c","n","n","UGTyxeQmjM","e","s","s","w","w","p","w","o","p","E4uEUDJAlU","v","u","p"
"b","s","y","t","HjMZYGXQ2x","f","c","b","w","e","c","s","s","w","w","p","w","o","NLMuRPRCdX","k","aLckVIXsjD","g","e"
"b","y","w","t","a","f","c","b","g","e","c","s","s","w","w","p","w","o","p","k","n","g","e"
"x","y","n","t","p","f","c","n","w","e","e","s","s","w","w","p","w","o","p","k","v","u","p"
"b","s","w","t","l","f","c","b","n","e","c","s","s","w","w","p","w","o","p","k","s","m","e"
"b","y","y","t","l","f","c","b","w","e","c","s","s","w","w","p","w","o","SGduH8Srfk","n","n","m","e"
"b","y","y","t","a","f","c","R5W9l4wCPe","n","e","c","s","s","w","w","p","w","o","p","k","s","g","e"
"x","y","w","e1wmhxodZl","l","f","c","b","g","e","vZTOZiGuVq","s","s","w","w","p","w","Zc1IsDpSlL","p","n","n","g","e"
"x","f","n","t","n","f","c","b","p","t","b","s","s","p","w","p","w","o","p","k","y","d","e"
"x","y","n","t","a","f","c","b","w","e","r","s","y","w","w","p","w","o","p","k","y","g","e"
"jTAeb8dcq2","s","y","t","l","f","c","b","n","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"x","f","g","f","n","f","c","n","g","e","e","s","s","w","bjMBcZODoQ","p","w","o","p","n","v","u","e"
"x","y","n","t","l","f","c","b","n","e","r","s","y","w","w","p","w","o","p","k","y","g","e"
"x","NlvrHpkF7D","w","t","a","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"b","y","w","t","a","f","c","b","n","e","c","s","s","w","w","p","w","o","p","k","n","g","e"
"x","s","y","t","a","f","c","b","g","e","c","s","s","w","w","p","2c43FgoakI","o","p","k","s","m","e"
"f","f","y","t","a","f","w","n","p","t","b","VQAFNlhrOR","s","w","w","p","w","o","p","n","v","d","e"
"b","y","y","t","l","f","c","b","g","e","Xp960BKEaq","s","s","w","w","p","w","CT0FlEhpEb","p","n","s","g","e"
"x","1t2hmSjQOh","n","f","n","f","w","b","n","t","e","s","f","ktq09ujkLv","w","p","w","o","e","n","a","g","e"
"x","f","y","t","l","f","w","n","n","t","b","dv9hcxGxjB","s","w","w","p","w","o","p","n","v","d","e"
"x","s","y","t","a","f","c","b","n","e","c","s","s","w","w","p","w","o","p","DJQhtPS9bX","n","m","e"
"f","s","2lJIW0MrSm","f","n","RmHmH7943s","w","b","r4fIfzTsvQ","t","e","s","f","w","w","4BHVnjZByD","w","8jwEKcgqrN","e","k","s","g","e"
"x","f","n","f","n","f","c","n","g","e","e","s","s","w","w","p","w","o","p","n","TBCpL7D3gW","u","e"
"f","s","g","f","n","f","w","b","h","t","e","f","f","w","w","p","w","o","e","uxvZ8qNuWR","OhoQu12uHH","g","e"
"f","y","n","t","a","f","c","b","p","e","r","ybeFumIQgk","xHNwhxZFkl","w","w","p","w","o","p","n","s","p","e"
"b","SxarsQNEkP","w","t","a","f","c","b","k","e","c","s","s","w","w","ASXRJL0Xy8","w","o","p","n","s","g","e"
"b","s","y","t","a","f","0zP4RnsXsS","b","k","e","c","s","s","w","w","p","w","o","p","a04EW2BIZO","s","m","e"
"x","y","y","t","l","f","c","b","9Ng7xMUFFV","e","r","s","y","w","w","p","w","o","p","k","s","p","e"
"s","f","g","f","wXZEWFYUaL","f","c","0FqVCBdXRk","g","e","e","s","s","sPv114otjW","w","p","w","o","p","n","LLwgrkLkmx","u","e"
"f","y","n","t","a","f","c","b","p","9x5FT3CRlD","r","s","y","w","w","p","w","o","p","n","y","p","e"
"x","y","n","t","p","f","c","n","k","e","e","s","s","w","w","p","w","o","p","k","schkpyrtAq","u","p"
"x","y","y","t","a","f","c","b","p","e","r","s","q9tJkUKUf9","w","w","sKpTx8Ec99","w","o","p","n","y","p","e"
"x","y","y","t","a","f","c","GP2NkYFJcI","w","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"x","f","n","f","n","f","w","b","h","t","e","s","f","w","w","p","w","o","e","n","s","Mf13a5lTDX","e"
"x","f","n","f","n","f","w","b","p","t","e","f","f","w","w","p","w","dCaTfzhzBa","e","k","a","g","e"
"f","s","n","f","n","f","w","b","k","t","e","f","s","w","w","p","w","o","e","k","a","g","e"
"f","y","FovaVAfK8m","t","a","f","c","b","n","e","r","95x4YZsmUX","y","w","w","p","w","o","p","n","s","p","e"
"x","s","y","t","a","f","c","b","w","e","c","s","s","w","w","p","w","o","p","k","n","g","e"
"f","f","n","f","n","f","c","n","gpQClFAxh6","e","e","s","s","w","w","p","w","o","p","22tGPZbj1w","v","u","e"
"x","y","y","t","a","f","c","b","w","e","r","s","y","w","w","p","w","o","p","n","s","p","e"
"x","f","y","t","a","f","w","n","p","t","b","s","s","w","w","p","w","o","p","u","v","d","e"
"b","y","y","t","a","f","c","b","g","e","c","s","s","w","w","p","w","o","p","n","n","g","e"
"x","f","g","ITNRrA18bo","n","f","w","b","n","t","e","s","s","w","w","p","w","o","e","k","s","g","e"
"x","y","y","t","a","f","PEEmLhduw1","b","w","e","r","s","y","w","w","k27ieuaxxs","w","o","p","mhS3oP9i98","s","g","e"
"f","y","n","t","l","f","c","b","n","e","r","81G0mfV51V","y","w","w","p","w","o","1RwVLhQ8B8","k","y","g","e"
"x","2RpxXOKzHM","y","fIcBFAxDc9","a","f","c","b","w","e","c","s","s","w","w","p","w","o","p","F6MxSrrZUE","s","m","e"
"s","9VpN3NoL9b","n","f","n","f","c","n","n","e","e","s","s","w","w","p","w","o","p","n","y","u","e"
"x","s","w","t","1kTE4O6f1U","f","c","b","k","e","c","s","s","w","w","p","w","o","p","k","s","m","e"
"b","s","w","t","l","rVHMsE21wf","UlF5MHj440","b","n","e","c","s","s","w","w","p","w","o","p","k","n","g","e"
"s","f","n","f","n","f","c","n","k","e","e","s","s","w","w","u3Sr9F1dER","w","o","p","k","y","u","e"
"b","y","y","t","l","4fk7MCMxP0","c","b","n","e","c","s","s","w","w","p","w","o","p","n","n","m","e"
"x","y","y","t","gJZDtigIjO","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","n","g","e"
"b","y","y","t","a","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","1M1HVwzCMs","g","e"
"x","y","n","t","p","f","c","n","p","e","e","s","s","w","w","p","w","o","p","k","s","u","p"
"x","s","w","f","n","f","w","b","k","t","e","f","s","w","w","p","w","o","e","n","s","g","e"
"x","y","w","t","a","f","c","b","w","e","c","s","s","w","w","p","w","o","p","k","s","m","e"
"b","s","w","t","a","f","YoeOc3OOgX","b","g","e","c","s","s","w","w","p","w","o","p","n","n","g","e"
"x","f","n","t","n","f","c","b","n","t","b","s","s","g","w","p","w","o","p","n","y","d","e"
"x","s","n","wjtXUUc08B","p","f","c","n","w","e","e","s","s","w","w","p","w","o","p","n","s","u","p"
"x","y","n","t","l","f","c","b","w","D44naOgU2t","r","s","y","w","w","vzsgpSZTCP","w","o","p","k","y","p","e"
"x","s","n","f","09ZgOe7lHW","f","qLMBO2BAn6","b","n","t","e","s","s","w","w","p","w","o","e","k","a","g","e"
"b","y","y","t","l","f","c","b","n","e","3GxVy9D3Ia","s","s","w","w","p","w","o","p","k","n","m","e"
"x","s","y","t","a","f","c","b","w","e","c","s","s","w","w","p","w","o","p","n","n","m","e"
"b","s","y","t","a","f","c","b","n","e","c","s","s","w","w","p","w","o","p","n","PZglwkBHb1","m","e"
"x","s","y","t","l","f","c","b","g","e","c","s","s","w","7uqADZVhpN","p","PXQo6yrADh","o","p","JgAJ82IE4r","n","m","e"
"b","y","w","t","a","f","c","b","n","e","c","s","s","OHSuldC4cg","w","p","w","o","p","n","n","g","e"
"x","f","g","f","n","tmQ1gyayPk","c","n","k","e","e","s","s","w","w","p","w","o","p","EUMbqqIJDn","v","u","e"
"f","y","n","P6jcM5Doi0","a","f","c","b","w","zDzkcPX08x","r","s","y","w","w","p","w","o","p","k","s","g","e"
"x","f","g","f","n","f","w","b","h","t","e","f","f","w","w","p","w","o","e","n","vWP2LMD0hK","g","e"
"x","s","w","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","n","m","e"
"x","y","y","t","l","f","c","b","w","5o3C0M4uVr","c","s","s","w","pSexP9x3ne","p","w","o","p","n","s","m","e"
"x","f","g","f","n","ogRzeh7EDx","c","n","Wdmjfbm2sk","e","MElkqgYlur","s","s","w","w","p","w","o","p","k","v","u","e"
"x","s","n","t","p","f","c","n","p","e","e","s","s","w","w","p","w","o","p","n","s","u","p"
"b","y","w","t","l","f","c","b","w","e","c","s","s","JtpvRSluZD","w","qNsuZGevCG","w","o","p","FGnvZ4oFOj","n","g","e"
"b","y","w","t","a","f","c","lFyvdK9A4x","n","e","c","s","s","w","w","p","w","o","p","k","n","m","e"
"x","y","n","t","p","f","c","n","p","e","e","s","s","w","w","p","gRJDIPPL5C","o","p","n","v","u","p"
"b","s","y","t","l","f","c","nWG6EYB6Wm","9SUPHD9TGu","e","c","s","s","w","w","p","w","o","p","ycXmDcS8ic","s","m","e"
"x","s","w","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","s","m","e"
"x","y","y","t","l","f","c","b","n","e","c","s","s","w","Hrc3rm6usN","1n6S6SuN5p","w","o","p","k","s","m","e"
"b","y","y","t","l","f","c","b","n","e","c","s","s","w","w","p","w","o","p","n","n","g","e"
"x","s","w","t","a","f","c","b","g","e","c","s","s","w","w","p","w","o","FVDfffdl4k","n","1UpOgJ4ojk","m","e"
"x","s","w","t","a","f","c","b","g","e","c","s","s","w","w","p","w","o","p","k","s","g","e"
"x","y","n","t","l","9j1c9lftWk","c","b","w","e","r","s","y","w","w","p","w","o","p","n","y","p","e"
"x","s","w","t","a","f","c","b","w","e","c","s","s","w","w","p","w","o","p","n","s","m","e"
"x","s","n","f","n","f","w","b","n","t","e","f","f","w","w","p","w","o","e","k","s","g","e"
"x","y","n","t","l","f","c","b","n","e","r","s","y","w","w","p","w","o","p","n","s","p","e"
"x","y","y","t","l","59KmBEWWOy","c","b","n","e","r","s","y","w","w","p","w","o","p","k","y","g","e"
"x","y","n","t","p","f","c","n","k","e","e","s","s","w","w","p","w","o","p","k","v","g","p"
"b","y","y","t","a","f","c","8JL0plC6xk","w","e","c","s","s","w","w","p","w","o","p","n","n","g","e"
"x","f","w","t","l","f","w","n","p","t","b","s","s","w","w","p","w","o","p","u","v","d","e"
"x","s","n","t","p","f","c","n","w","L1dh0ljIJy","HbgohLugvJ","s","s","w","w","p","zFo8o4lzNN","o","p","k","s","u","p"
"x","y","y","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","k","n","g","e"
"f","f","g","f","n","f","w","b","h","t","e","f","f","w","w","p","w","D1c1V6zUGL","e","n","a","g","e"
"x","y","w","t","l","f","c","b","n","e","c","s","s","w","w","xHKLtSaJQM","w","o","p","k","s","g","e"
"b","y","w","t","a","f","c","b","w","e","FLR5KolKBq","s","s","w","vwgljeZJAM","p","w","o","p","n","s","m","e"
"x","y","n","t","p","f","4PQPIyyvoQ","LGsQxYd2Zp","p","e","e","s","s","w","VDaEwHIt0c","p","w","o","p","n","s","u","p"
"f","y","n","t","l","f","c","b","w","e","r","s","y","w","w","p","w","o","p","k","s","g","e"
"x","s","w","t","l","f","u4X3V57Tz3","b","n","e","c","s","s","w","w","p","w","o","p","n","n","m","e"
"x","s","w","t","a","f","w","n","n","t","b","s","s","w","XrMhbDqf2b","p","w","o","p","n","v","d","e"
"f","y","n","t","a","f","c","b","n","e","r","s","y","w","w","p","706ATWtHka","o","p","n","y","p","e"
"b","s","w","t","a","zGVLcJS8ma","c","b","k","e","qzx81jc15C","s","s","w","w","p","w","o","p","n","n","m","e"
"x","s","w","f","n","f","w","b","p","t","e","f","f","w","w","p","w","o","e","k","a","g","e"
"f","f","g","f","n","f","c","NfJ6cHiHqW","n","e","e","s","s","w","w","p","w","o","p","n","v","u","e"
"x","y","w","t","4EgXMLf6BM","f","c","b","g","e","c","s","s","w","w","p","w","o","p","n","s","g","e"
"x","y","y","t","l","f","c","b","n","e","r","s","y","w","w","p","w","o","p","n","y","g","e"
"b","s","YM1IDlsRVE","t","l","f","c","b","g","e","c","s","s","w","w","p","w","o","gkY3IQuA96","n","s","g","e"
"b","s","y","t","l","f","cbkC1BSUSj","b","w","e","c","s","s","w","w","p","w","o","p","k","s","g","e"
"f","s","w","t","l","f","w","3hnMOKAF9G","n","t","b","s","s","w","w","p","w","o","p","n","v","d","e"
"b","s","w","AyGUEPIma7","a","f","c","b","w","e","c","s","s","w","w","p","dff3agUDCD","o","p","k","n","m","e"
"x","0pvi7lEXkW","y","t","a","f","w","n","n","t","b","s","s","w","w","p","w","o","p","u","v","d","e"
"x","y","w","t","uMZ8xXqqrs","f","c","b","g","e","c","s","s","w","w","p","w","o","p","n","n","m","e"
"b","858G6QCCQ5","y","t","l","f","c","b","k","e","c","s","s","w","w","p","w","o","p","n","n","m","e"
"x","y","n","t","a","f","c","ViJTzEoYUq","p","e","r","s","y","w","w","p","w","o","p","n","y","p","e"
