"pixel_0_0","pixel_0_1","pixel_0_2","pixel_0_3","pixel_0_4","pixel_0_5","pixel_0_6","pixel_0_7","pixel_1_0","pixel_1_1","pixel_1_2","pixel_1_3","pixel_1_4","pixel_1_5","pixel_1_6","pixel_1_7","pixel_2_0","pixel_2_1","pixel_2_2","pixel_2_3","pixel_2_4","pixel_2_5","pixel_2_6","pixel_2_7","pixel_3_0","pixel_3_1","pixel_3_2","pixel_3_3","pixel_3_4","pixel_3_5","pixel_3_6","pixel_3_7","pixel_4_0","pixel_4_1","pixel_4_2","pixel_4_3","pixel_4_4","pixel_4_5","pixel_4_6","pixel_4_7","pixel_5_0","pixel_5_1","pixel_5_2","pixel_5_3","pixel_5_4","pixel_5_5","pixel_5_6","pixel_5_7","pixel_6_0","pixel_6_1","pixel_6_2","pixel_6_3","pixel_6_4","pixel_6_5","pixel_6_6","pixel_6_7","pixel_7_0","pixel_7_1","pixel_7_2","pixel_7_3","pixel_7_4","pixel_7_5","pixel_7_6","pixel_7_7","target"
0,0,0,1,14,13,1,0,0,0,0,1,16,16,3,0,0,5,11,15,16,16,0,0,0,4,"pdcLiY5W1F",16,16,15,0,0,0,0,0,8,16,7,0,0,0,0,0,"08SrCGiSa2",16,3,0,0,0,"nnA4ysbMqe",0,"pMi1hgckRA",16,6,0,0,0,0,0,2,13,15,2,0,1
0,0,3,14,16,14,0,0,0,"eSwuPUwi8q",13,13,13,16,2,0,0,0,1,0,9,"JLKS2LRbOP",0,0,0,0,9,12,15,16,10,0,"edlHKd1zJ1",4,16,16,16,11,3,0,0,0,4,9,14,2,0,0,0,0,2,15,9,0,0,0,0,0,4,13,1,0,0,0,7
0,0,0,10,15,3,0,0,0,0,7,16,11,0,0,0,0,0,13,15,1,"Vi2X4H5WVE",0,0,0,0,15,11,0,0,0,0,0,0,16,13,8,"6z2uGs14fY",0,0,"jVEfDNkuNu","x7uceblsbl",15,16,"e9gDUa9JhV",15,6,0,0,0,10,16,14,16,14,2,0,0,1,9,15,16,11,0,6
0,2,13,15,10,4,0,0,0,0,5,4,13,15,2,0,0,0,0,0,"2JjcmXyOEQ",16,4,0,0,0,0,0,16,12,0,0,0,0,0,0,13,11,0,0,0,0,0,0,8,13,0,0,0,1,6,8,14,12,0,0,0,2,12,14,11,1,0,0,3
0,1,13,15,2,0,"ks2cfEHrc9",0,0,6,15,15,9,0,0,0,0,9,8,10,13,0,0,0,0,5,3,12,12,0,0,0,0,0,3,16,6,"AloXnQ55Li",0,0,0,5,15,15,1,0,0,0,0,6,16,15,12,12,11,0,0,1,11,13,16,16,12,0,2
0,0,0,1,16,5,0,0,0,0,0,5,16,11,0,0,0,0,0,12,16,11,0,0,"a7kqrlgzQ3",7,12,16,16,7,0,0,0,4,8,12,"U25oBl7ESG",4,0,0,"U6TCckONgP",0,0,9,16,2,0,0,0,0,0,10,"dC2sgoITeV",2,0,0,0,0,0,3,13,5,0,0,1
0,0,2,7,"IyJbWCcz2T",13,1,0,0,0,14,12,"MEBJ0IlqB9",14,8,0,0,0,2,0,0,12,8,0,"DbB7EnflV6",0,0,0,0,13,"jyJs4FlZJ8",0,0,5,16,16,16,16,5,0,0,2,"Lngi8sNAfw",7,13,14,2,"hRIgyLT6ua",0,0,0,1,15,5,0,0,0,"V1XMX8KqKl",0,11,9,0,0,0,7
0,0,0,9,16,4,0,0,0,1,9,16,13,2,0,0,0,14,16,14,"m9EB2rNAZT",0,0,0,1,15,15,5,16,9,0,"OqQOsuy2J0",0,5,16,16,"nCTqtdEV76",8,0,0,0,0,2,13,16,1,0,0,0,0,0,11,13,0,0,0,0,0,0,11,13,0,0,0,4
0,0,0,10,11,0,0,0,0,0,3,16,10,0,0,0,0,0,8,16,0,0,0,0,0,0,12,14,0,0,0,0,0,0,14,16,15,6,0,0,"pbZ84BewzI",0,12,16,12,15,6,0,0,0,7,16,10,13,14,0,0,0,0,9,13,11,6,0,6
0,0,13,16,15,4,0,0,0,0,9,8,13,16,3,0,0,0,0,"JDi0hEGPaz",13,16,7,0,0,0,0,1,16,"eClpRP8MlE",0,0,0,0,0,0,15,10,0,0,0,0,0,0,8,15,0,0,0,0,3,"KpMGuhym8e",15,16,7,0,0,0,15,16,16,11,1,0,3
0,0,0,"guh1AetFpB",12,8,1,"UmAE96ics5",0,0,0,4,16,16,"JQMdQW3BbM",0,0,0,1,13,16,11,0,0,0,1,11,16,16,12,0,0,0,2,12,8,16,10,0,0,0,0,0,0,15,8,0,0,0,"amy2sePZ8n",0,4,16,4,0,0,0,0,0,3,13,"IHYdIbe70K",0,0,1
0,4,14,16,16,12,1,0,0,2,12,7,14,16,6,0,0,0,0,"gme74fJbhR",16,10,0,0,0,0,0,4,16,7,0,0,0,0,0,4,16,6,0,0,0,0,"cNZkoE01Ge",1,15,11,0,"8mj38FXZRq",0,1,8,10,16,"IZXRd2s1KS",0,0,0,5,16,16,15,1,0,0,3
0,0,9,13,14,5,"yOkLYfdJ87",0,"3AZeHOBjtn",4,16,10,13,16,0,0,0,0,13,15,14,16,1,0,0,0,0,3,7,16,3,0,0,0,0,0,4,16,0,0,0,0,0,0,1,16,3,0,0,1,15,5,8,16,2,0,0,0,7,15,16,9,0,0,9
0,0,"xXA7ChiwBM",11,16,5,0,0,0,0,0,10,16,5,0,"zRv7b9g0R5",0,0,4,"CVQrBeG1uF",16,5,0,0,0,11,16,16,"0xcCgu217c",3,0,0,0,"EjhAml6q5O",8,14,16,2,0,0,0,0,0,14,16,2,0,0,0,0,"CF7GXFoaFw",11,16,2,0,0,0,"ydTpiSvNKr","C5OnQxJXi8",8,16,8,0,0,1
0,0,3,12,16,10,0,0,0,2,14,12,12,12,0,0,0,5,10,0,10,11,0,0,0,0,0,1,14,"aBsJP2rGdE",2,0,0,0,8,16,16,16,10,0,0,0,6,16,13,7,0,0,0,0,0,16,5,0,0,0,0,0,"6uqNJwaU5S",13,0,0,0,0,7
0,"GJhRXNWMZ4",0,11,16,8,0,0,0,0,6,16,13,"FwVBu4kaF9",0,0,0,0,8,16,8,0,0,0,0,0,13,16,"gS8Q9NIgZe",0,0,0,0,0,15,16,5,0,"OaPFLQ9nW8",0,0,2,16,16,16,5,0,0,0,1,10,16,16,14,0,0,0,0,0,12,16,15,0,0,6
0,1,9,16,15,10,0,0,0,6,16,8,7,16,3,0,0,0,11,14,16,11,1,0,0,1,13,16,6,0,0,0,0,8,15,16,3,0,0,0,0,5,14,10,11,0,0,"3FUhx5yxWn",0,0,15,7,16,3,0,0,0,0,11,16,8,0,0,0,8
0,0,0,3,14,1,0,0,0,0,0,13,12,1,0,0,0,0,7,16,5,3,0,0,0,3,"16Tn3jZgsw",11,5,16,2,0,0,5,16,11,11,16,6,0,0,0,6,12,16,13,"E62siPxG2D",0,0,0,0,1,15,7,0,"yf8bVSSFR7",0,0,0,2,16,7,0,0,4
0,2,15,16,16,13,2,0,0,1,10,8,14,16,8,0,0,0,0,0,16,15,1,0,0,0,0,0,16,8,0,0,0,0,0,0,14,14,0,0,0,0,0,0,11,16,1,0,0,2,14,13,16,16,3,0,0,2,15,16,14,5,0,0,3
"4iHxKpHJlE",0,1,15,13,0,0,0,0,0,1,16,16,5,0,0,0,0,7,16,16,0,0,0,0,0,13,16,13,0,0,0,"Qg6WzEBXRB",7,16,16,"6XVJ3MiSTR",0,0,0,0,1,11,"mpJYFcGg6h",13,"90y9cJSggW",0,0,0,0,2,16,16,0,0,0,0,0,1,14,16,3,0,0,1
0,0,0,2,13,0,0,0,0,0,0,8,15,0,0,0,0,0,5,16,5,2,0,0,0,0,15,"VWMb3S30nP",1,16,4,0,0,4,16,2,9,16,8,0,0,0,10,14,16,16,4,0,"gnaq66CGMg",0,0,0,13,8,0,0,0,0,0,0,13,6,0,0,4
0,0,1,12,5,0,0,0,0,0,9,"PRo2peDCrz",14,"ZZxW1cmlPQ",0,0,0,2,16,14,11,13,0,0,0,2,16,10,0,14,4,0,0,4,16,0,0,12,4,0,0,4,16,3,0,11,10,0,0,0,13,12,8,14,6,0,0,0,3,10,16,12,1,0,0
0,0,12,16,16,8,0,0,0,3,16,13,8,5,0,0,0,2,16,3,0,0,0,0,0,0,16,13,9,0,0,0,0,0,10,16,16,7,0,"mqChKUcPfN",0,0,0,1,10,13,0,"okSN2uGUqz",0,0,2,11,16,10,"umtRgDUAnN",0,0,0,11,"gxtkTyunLg",12,0,0,0,5
0,4,13,16,16,"dHjqVO3g61",3,0,0,3,7,4,13,16,6,0,0,0,0,8,15,5,0,0,0,0,0,12,8,0,0,0,0,0,0,7,12,0,0,0,"QIISbDPVJj",0,0,4,12,0,0,0,"L62xKXfHEf",1,7,12,11,0,0,"LIYfMxfObM",0,3,15,12,2,0,0,0,3
0,0,0,8,14,4,0,0,"MKQD1iU1n8",0,"igxyG5brxo",16,7,0,0,0,0,0,14,10,"j9jOmvIvtb",0,0,0,0,1,16,6,0,0,0,0,0,3,16,16,10,0,0,0,0,2,16,12,14,6,"9Rzj7gJP5k",0,0,0,12,15,11,10,0,"bh9CkY7ok1",0,0,0,10,13,8,"mWWfaepIjK",0,6
0,0,9,15,5,0,0,0,0,0,13,14,13,7,0,0,0,0,6,14,10,13,1,0,0,0,0,9,12,15,5,0,0,0,0,0,0,10,10,0,0,0,0,0,0,7,14,0,0,0,3,8,"6JmllzqzuQ",15,15,0,"8UAFLoJP2i",0,5,12,12,9,1,0,9
0,0,0,5,11,"X8vovnYr5m",0,0,0,0,0,14,14,2,0,0,0,0,"XzFzszzGjd",16,5,0,0,0,0,0,8,15,2,0,0,0,0,0,10,13,0,0,0,0,0,0,14,16,16,8,0,0,0,0,6,16,9,15,6,0,0,0,0,6,14,16,8,0,6
0,0,0,0,6,10,0,0,0,0,0,0,14,15,0,0,0,0,0,10,16,16,0,0,0,0,7,16,16,15,0,0,0,3,15,7,15,10,0,0,0,0,0,0,13,11,0,0,0,0,0,0,15,9,0,0,0,0,0,0,8,15,0,0,1
0,0,2,11,16,4,0,0,"PzlEZwi8Gz",0,12,9,11,"rrlFY79cqZ",1,0,0,0,2,0,4,"P4C9DnrfEV",0,0,0,0,0,2,8,15,1,0,"Vjw1MET7LW",4,16,16,16,15,7,0,0,3,6,4,16,3,0,0,0,0,0,6,11,0,0,0,0,0,"3XL3pGT97i",12,"jpa5yMJDUs","5X1dJ6Qi9k",0,0,7
0,0,15,16,16,12,2,0,0,2,16,15,12,12,3,0,0,4,16,8,0,0,0,0,0,"tZl46HZE8D",16,12,4,0,0,0,0,0,12,16,16,0,0,0,0,0,0,3,16,8,0,"QpGG5yeS06",0,2,6,9,16,8,0,0,0,1,15,16,15,3,0,0,5
0,0,0,10,15,0,0,0,0,0,11,15,3,0,0,0,0,7,15,4,0,0,0,0,0,12,11,1,3,8,2,0,0,4,12,15,"4w3jkevkEd",16,"JyN6ZJJEhV",0,0,0,0,8,16,8,2,0,0,0,0,10,12,0,0,0,0,0,0,12,9,0,0,0,4
0,0,1,10,9,"K9uaPOPxpL",0,0,0,0,9,15,4,0,0,0,0,1,16,"RBlh40odDD",0,0,0,0,"G2DbNGXOrH",4,16,1,4,14,4,0,0,4,16,12,14,16,5,0,0,0,1,7,16,9,0,0,0,0,0,2,16,4,0,0,0,0,0,10,13,0,0,0,4
0,0,3,11,16,13,0,0,"FPovCRTcG3",3,15,15,13,16,0,0,0,6,8,2,9,14,0,0,0,0,4,7,15,14,5,0,0,4,16,16,16,"ufw9iNkgXr",6,0,0,1,8,13,12,0,0,0,0,0,1,16,4,0,0,0,0,0,3,15,1,0,0,0,7
0,0,2,16,"5HBiXHiZHy",1,0,0,"IZ4ATqQRX7",0,6,15,16,7,0,0,0,0,3,6,16,8,0,0,0,0,0,3,16,6,0,0,0,0,1,13,13,0,0,0,0,6,14,16,4,0,"ereVFOdrki",0,0,9,16,16,13,10,3,0,0,0,4,11,15,16,"0XCMcYMTwE",0,2
0,0,4,9,13,5,0,0,0,1,16,16,12,11,0,0,"UgK3PJti6r",0,11,8,5,"Q743zW19zR",0,0,0,0,7,10,13,10,"0Q4Q5xHQOJ","yWsm1vj0wW",0,0,4,16,13,0,0,0,0,0,13,15,12,0,0,0,0,0,11,9,14,5,0,0,0,0,0,10,16,8,0,0,8
0,0,0,8,15,8,0,0,0,0,3,16,12,16,4,0,0,0,2,10,1,16,4,0,0,0,0,0,"Sba1F9r3fP",14,0,0,0,0,0,9,15,3,0,0,0,3,16,14,4,0,0,0,0,4,15,14,7,1,"0vEAKiYgFy","wIimCLRTZO",0,0,0,9,12,14,4,0,2
0,0,1,10,16,8,0,0,0,0,11,13,10,16,0,"ZiZXZN8pwo",0,0,12,1,4,16,1,0,0,0,1,0,"gu4V4S0zTS",7,0,0,0,0,0,9,12,"dMDI19XQ4i",0,0,0,2,13,15,1,"by1G89MXp3",0,0,0,4,15,14,7,"6bGCsIKucA",0,0,0,0,1,11,14,15,5,0,2
0,2,15,16,16,14,2,0,0,3,16,14,9,10,1,0,0,7,16,6,0,0,0,0,0,3,14,"jnqwnNT9gf",6,0,0,0,0,0,1,13,12,0,0,0,0,0,0,8,16,0,0,0,0,0,9,16,11,0,0,0,"A6dsn0ZWny",3,16,13,1,0,0,0,5
0,0,9,12,15,15,2,0,0,1,15,14,11,16,7,"8WK4h2Ofiz",0,0,2,"rc0pwTg2PP",2,16,4,0,0,0,2,4,10,15,2,0,0,0,13,16,16,16,9,0,0,0,13,16,10,1,0,0,0,0,6,16,1,0,0,0,0,0,11,9,0,0,0,0,7
0,0,0,12,14,1,0,0,0,0,"or1hvCgRBo",16,10,5,0,0,0,"THePOMu5yD",8,13,5,14,0,0,"ps1KwoCy9J",0,2,14,16,16,4,0,0,0,0,0,4,10,10,0,0,0,0,0,0,4,16,0,0,0,2,6,4,9,16,0,0,0,1,11,16,15,"grpOo7QhqF",0,9
0,0,6,13,2,0,0,"KS8m6d2gTf",0,4,16,16,16,11,0,0,0,0,12,11,1,6,1,0,0,0,12,14,10,2,0,0,0,0,1,8,12,12,0,0,0,0,0,0,9,14,0,0,0,0,4,"NhCStgnRDo",16,5,0,0,0,0,9,14,4,0,0,0,5
0,0,0,12,13,0,0,0,0,0,5,16,10,0,0,0,0,6,16,13,11,12,2,0,0,12,16,10,15,16,9,0,"9vkUbtNrpU",4,14,16,16,12,4,0,"DYNbQA9ui0",0,0,14,"8Mh93FTTXn",0,0,0,0,0,0,14,12,0,0,0,"xgFG2WMiqx",0,0,11,13,0,0,0,4
0,0,3,6,14,5,0,0,0,0,7,15,15,13,0,0,0,0,3,14,13,12,0,0,0,0,0,16,13,1,0,0,0,0,2,16,8,0,0,0,0,0,10,9,14,0,0,0,0,0,12,4,15,2,0,0,0,0,4,15,14,0,0,0,8
0,0,5,14,15,4,0,0,0,0,8,16,16,14,0,"gXwgn07OXH",0,0,"zGSKI2dgbx",16,16,9,0,0,0,0,0,15,16,1,0,0,0,0,1,16,13,0,0,0,0,0,11,15,14,5,0,0,0,0,12,12,8,15,1,0,0,0,5,16,16,16,2,0,8
0,0,0,8,14,0,0,0,"AXMP16MGNG",0,5,16,"dsXQCGl6sC",0,0,0,0,1,15,14,1,6,"4BYEHKkucc",0,0,7,16,5,3,16,8,0,0,8,16,8,14,16,2,0,0,0,6,14,16,11,0,0,0,"VzcDNxkvPR",0,6,16,4,0,0,0,"UYMH7vgabA",0,10,15,0,0,0,4
0,0,12,16,7,0,0,"4C3WD9eelJ",0,2,"0ii3L425GW",5,12,3,0,0,0,0,"6OODhxSjJd",6,3,16,2,0,0,0,2,14,16,12,0,0,0,0,"SURPeeBN5p",0,10,"5Rg4FPFyHh",0,0,0,0,0,0,10,8,0,"3zECb3AGII",0,0,8,2,13,7,0,0,0,0,11,"dcLd784jbF","uzcvg4x0P9",3,0,0,9
0,0,3,12,10,1,0,0,0,1,16,16,16,10,0,0,0,5,16,13,6,16,1,0,0,5,16,7,0,13,3,0,0,5,16,4,0,13,7,0,0,1,16,8,0,14,7,0,0,0,13,14,13,16,3,0,"tPyqZKihpR",0,2,13,15,6,0,0,0
0,0,5,4,9,10,0,0,0,0,10,8,11,16,2,0,0,0,8,12,14,14,1,0,0,0,"Njjek1hg5n",15,7,0,0,0,"EaoEjxiegE",0,14,12,0,0,0,0,0,1,14,13,3,0,0,0,0,0,12,13,5,0,0,0,0,0,7,16,5,0,0,0,8
0,0,1,11,15,8,0,0,0,0,12,14,10,16,5,0,0,0,16,7,13,16,"0wp25v0ND1",0,0,0,9,15,13,16,4,0,0,0,"qmRa8JyNUr",0,1,15,4,0,0,0,0,0,0,16,4,0,"Q1T03rNerS",8,16,14,9,16,4,0,0,0,2,10,15,15,2,"ODFglYi4L9",9
0,0,7,13,15,5,0,0,0,0,8,16,16,"X7XKqeao0P",0,0,0,0,"a5q3M5b3B5",16,15,"oMRsidXJ8N",0,0,0,0,6,16,5,0,0,0,0,0,5,"BpB78TOvgw",2,0,0,0,0,0,8,16,6,0,"9UXZei0BXN",0,0,0,12,12,13,0,0,0,0,0,5,13,10,"BqFeFvjTPY",0,0,8
0,0,2,12,9,0,0,0,0,0,11,15,12,5,0,"AK1kSV0QFT",0,0,15,5,0,14,0,0,0,2,15,1,0,9,7,0,0,4,10,0,0,7,8,0,0,0,"0pA7O2z5PQ",0,0,8,10,0,0,2,15,5,10,16,1,0,0,0,5,"lhT1ayPewj",12,4,0,0,0
0,0,0,0,5,15,8,0,"gWsLGlqGQ1",0,0,2,15,16,9,0,0,0,3,15,16,16,10,0,0,7,16,10,8,16,7,0,0,0,1,0,8,16,4,0,0,"PeRSdcl6ge","1lIrRPpXIV",0,11,16,1,0,0,0,0,0,9,16,"eIQBVnhseF",0,0,0,0,0,8,14,0,0,1
0,2,15,16,6,0,0,"qsTwwyMgur",0,5,16,15,14,0,0,0,0,5,13,10,14,0,0,0,0,"KXQwmXgkyl",0,12,12,"jIwPSapJNZ",0,0,0,0,1,"4Eq6HON3aI",7,0,0,"1kECytwU5k",0,"MryO3N4quV",10,15,2,0,0,0,0,3,16,10,8,6,1,0,0,"PWcKkfYpwX","j768ytVqwQ",16,16,16,7,0,2
0,3,16,16,12,12,6,0,0,0,4,4,5,14,8,0,0,"vuDCUY9Hl5",0,0,11,11,0,0,0,0,0,4,16,3,0,0,0,0,0,0,12,11,0,0,0,0,0,0,9,14,0,"rSiR929Kmj",0,0,"F8M6lYLKB4",7,15,4,0,0,0,3,16,14,4,0,0,0,3
0,0,0,3,16,3,0,0,0,0,0,12,16,2,0,0,0,0,8,16,16,4,0,0,"r3N291385n",7,16,15,16,12,11,0,0,8,16,16,16,13,3,0,0,0,0,7,14,1,0,0,0,0,0,6,16,0,0,0,0,0,0,4,14,0,0,0,4
0,4,16,16,16,10,3,0,0,12,16,"n5nEJhmUlV",8,12,3,0,0,10,16,"uuoFehxpnW","OTy46d2hLl",0,0,0,0,3,16,12,0,0,0,0,0,0,7,16,9,0,0,0,0,0,"WVMCqiZR2K",12,16,1,0,"9McKbRAweA",0,3,10,15,15,1,0,0,0,4,"cF40iezz8V",13,3,0,0,0,5
0,0,2,15,4,"dUfjWNARIv",0,0,0,0,11,13,0,0,0,0,0,0,16,6,0,0,0,0,0,3,16,7,0,0,0,0,0,4,16,16,15,5,0,0,0,4,16,5,3,13,7,"HLyWt7sJ9O",0,1,14,9,0,8,13,0,0,0,2,13,16,16,8,0,6
0,0,2,15,15,3,0,0,0,0,8,14,16,11,0,0,0,0,0,0,11,14,0,0,0,0,"hvfsT2fqmO",0,11,"lbqAidcgXP",3,0,0,0,4,12,16,16,7,0,0,"AAAyP4vG7M",11,16,12,1,0,0,0,0,1,14,6,0,0,"lkjN8YJQcI",0,0,4,12,1,0,0,0,7
0,0,"lV9BhUUOXC",12,13,"A5s2He31Q8",0,0,0,3,"Z6n977gwhY",14,16,13,1,0,0,4,16,9,16,12,1,0,0,1,9,16,15,1,0,0,0,1,13,16,"XByvCtRjNH",5,0,0,0,3,16,5,12,16,0,0,0,3,15,7,14,12,"ICVBhQgx5y",0,0,0,6,16,13,3,"gntYsNCX0f",0,8
0,0,5,15,5,0,0,0,"cfwy2H4zz6",0,12,11,"9PBpv6coHX",8,"LiCdekO6l1",0,0,0,11,9,10,16,0,0,0,0,3,15,16,16,1,0,0,0,0,0,0,14,6,0,0,"OxbUqtVS26",0,0,"m5xZedtVVG",13,8,0,0,0,6,3,0,14,6,0,0,0,2,13,"adWLxGqv65",15,3,0,9
"WgWgG0vEiG",0,12,9,12,1,0,0,0,0,14,16,16,8,0,0,0,3,16,9,3,15,2,0,0,4,16,1,0,16,5,0,0,5,12,0,0,16,5,0,0,3,14,1,4,16,4,0,0,0,15,12,14,14,"iDTacLAm3G",0,0,0,7,12,12,2,0,0,0
0,0,0,0,7,13,5,0,0,0,0,0,15,16,8,0,0,"RHMBPJyznU",1,13,16,16,3,0,0,0,12,16,16,16,0,0,0,8,16,3,16,13,0,0,0,2,3,0,16,12,0,0,0,0,0,0,16,13,"6e8YFNNHHo",0,0,0,0,0,8,12,0,0,1
0,0,13,14,8,1,0,0,0,1,16,"WY4C53E2NR",16,6,0,0,0,0,3,5,16,8,0,"8K1zVi2xpn",0,0,0,9,16,2,0,0,0,0,1,16,9,0,0,0,0,1,16,13,0,0,0,0,0,5,16,11,4,4,0,0,0,1,13,14,12,12,0,0,2
0,6,16,16,15,7,0,0,0,2,11,12,16,16,5,0,0,0,0,0,"sqjRPZTrxE",15,2,0,0,0,"puNuqY4jYm",1,16,11,0,0,0,0,0,0,14,14,0,"NL4dM8qwYF",0,0,0,0,"KjMSzEqwjD",16,9,0,0,0,3,7,"lahIJXrAC9",16,7,0,0,3,16,16,"eWuzbvAIta",11,1,0,3
0,0,0,5,14,0,0,0,0,0,1,15,13,0,0,0,0,0,9,16,"b1v5B6KEbQ",0,0,0,0,5,16,15,13,0,0,0,0,8,16,16,16,15,9,0,0,0,4,10,14,8,5,0,0,0,0,8,12,0,0,0,0,0,"2XY0dLA7K2",7,10,0,0,0,4
0,4,15,16,16,16,4,0,0,4,16,15,9,7,1,0,0,0,15,"zF1UJVSakk",1,0,0,0,0,0,5,"OrZUgejVOU",9,0,0,0,0,0,0,14,16,0,0,0,0,0,0,9,16,5,0,0,"Vl3riHhSps",3,10,"wsgCvt2wEQ","vpKT4AF5zs",4,0,0,0,5,16,16,12,0,0,0,5
0,0,0,6,14,1,0,0,0,0,"WdiO6Q4BMo",16,10,0,0,0,0,0,"j1bMQjCSva",15,2,0,0,0,0,0,13,13,8,5,0,0,0,2,16,14,12,16,3,0,0,1,16,11,0,5,12,0,0,0,11,15,5,12,12,0,0,0,0,9,15,14,6,0,6
0,0,3,15,14,1,"nJLqEWdsxd",0,0,0,13,16,16,6,0,0,0,0,4,4,"OrRSCpghWs",8,0,0,0,0,0,1,16,10,1,0,0,0,7,16,"6GW2dtk47m",16,8,"rzl8jQjtpC",0,0,12,15,16,6,0,0,0,0,0,14,11,0,0,0,0,0,4,12,1,0,0,0,7
0,0,3,13,13,3,0,0,0,2,14,12,12,11,0,0,0,4,16,8,5,15,3,0,0,1,13,14,16,"Egm2CTbFd6",0,0,0,0,11,16,13,1,0,0,0,1,16,"Cvh3hFJg3p",13,14,1,0,0,0,13,13,"6P07nR029q",16,7,"cjoJsYXj7g","zXcMNpz3bC",0,3,13,"q21lTg3csm",10,1,0,8
0,0,6,13,10,4,0,0,0,4,16,15,13,13,0,0,0,4,16,14,16,16,1,0,0,2,10,16,16,16,5,0,0,0,0,0,3,16,5,0,0,0,0,0,0,16,8,0,0,0,0,2,8,16,"1Bk1VTZDAN",0,0,"moYci30WsK",7,16,14,9,1,0,9
0,0,2,12,4,0,0,0,0,1,12,16,16,3,0,0,0,7,16,6,4,13,0,0,0,8,16,6,0,13,5,0,0,1,16,5,"svvoAbpVJ5",7,9,0,0,0,16,8,0,8,12,0,0,0,13,14,14,16,10,0,0,0,4,14,15,7,0,0,0
0,0,0,0,5,14,3,0,0,0,0,0,9,16,8,0,0,0,"WyLayiDBSM",9,16,16,5,0,0,1,13,15,12,16,1,0,0,4,12,3,10,15,0,0,0,0,0,0,"UJPetxl0NB",12,0,0,0,0,0,0,8,12,0,0,0,0,0,0,5,13,4,0,1
0,0,6,13,10,3,0,0,0,5,15,11,16,11,0,0,0,2,6,0,16,12,0,0,0,0,0,0,16,12,0,0,0,0,0,7,"drBS96OucE",6,0,0,0,0,5,15,10,"GDrKwjYwLi",0,0,0,0,11,16,8,4,0,0,0,0,8,14,13,12,4,0,2
0,1,11,12,14,6,0,0,0,1,6,4,8,16,7,0,0,0,0,0,3,16,5,0,0,0,0,"rZKtpiNkKt",14,9,0,0,0,0,0,4,16,7,0,0,0,0,0,1,14,13,0,0,0,0,0,1,12,14,0,0,0,5,12,15,9,1,0,0,3
0,0,0,3,16,3,0,0,0,0,"00A9NXRtRo",10,16,11,0,0,0,0,4,16,16,8,0,0,0,2,14,12,16,5,0,0,0,10,16,14,16,16,11,0,0,5,12,13,16,8,3,0,0,0,0,2,15,3,0,0,0,0,0,"OGjwJ1JkII",12,0,"1ADlEaFITA",0,4
0,2,14,16,16,13,5,0,0,7,"kLYtxI2zRI",13,"tqrBG6u1JN",8,1,0,0,10,15,0,0,0,0,0,0,10,16,0,0,0,"rn9v9BJoQe",0,0,7,16,6,0,"LNVXQnFuDS",0,"lTgvu38a1D",0,1,12,16,8,0,0,0,0,1,8,16,10,0,0,0,0,3,16,15,1,0,0,0,5
0,"WWRQwgrfWN",0,16,7,0,0,0,0,0,6,16,4,0,0,0,0,0,11,15,0,0,0,0,0,0,12,12,0,0,0,0,0,0,15,16,16,8,0,0,0,0,12,16,13,15,8,0,0,0,12,16,7,13,15,0,0,0,1,11,16,15,9,0,6
"rqkWORGMPy",0,10,16,14,1,0,0,0,0,14,16,16,7,0,0,0,0,1,5,"JAlnPmO99D",7,0,0,0,0,2,10,16,11,6,0,0,7,16,16,15,12,7,0,0,11,10,15,10,0,0,0,0,0,6,16,2,0,0,0,0,0,13,9,0,0,0,0,7
0,0,"EpWMnQQl2Q",13,13,1,0,0,0,0,8,16,14,4,0,0,0,0,5,16,10,8,4,"gFt7UXpSzE",0,0,"1kJbFkVt1n",16,16,10,"X3Onx15FaX",0,0,2,15,13,12,0,0,0,0,5,12,3,15,1,0,0,0,0,14,3,13,"K23s9WQXwQ",0,0,0,0,3,15,13,1,0,0,8
0,0,5,13,4,0,0,0,0,0,15,14,14,5,0,0,0,0,12,7,8,16,1,0,"d0SBUEBl0L",0,4,13,16,16,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,14,6,0,"FWqdYo76vj",0,2,7,8,16,4,0,0,0,6,12,13,10,0,0,9
0,0,5,14,10,7,0,0,0,0,16,16,16,16,3,0,0,3,16,10,2,16,7,0,0,7,16,3,0,12,8,0,0,8,16,1,0,12,8,0,0,7,16,5,2,16,4,0,0,2,16,15,"6uSMpxPhSQ",13,0,"kTd1Q6ap0U",0,0,7,15,13,2,0,0,0
0,0,2,13,6,0,0,0,0,0,4,16,15,5,0,0,0,0,1,15,12,15,0,0,0,"AEcLLrgrtk",0,10,16,16,1,0,0,0,0,0,2,16,2,0,0,0,0,0,0,15,5,0,0,0,4,4,6,16,3,"4HI01pgLQE",0,0,2,14,16,10,0,0,9
0,"MRpV61K3XL",16,16,16,11,1,0,0,4,16,15,10,8,1,0,0,4,16,12,"OBQDybjNRj",0,0,0,0,1,13,16,5,0,0,0,0,0,6,16,13,0,0,0,0,0,0,10,16,4,0,0,0,0,4,13,16,2,0,0,0,2,15,16,9,0,0,0,5
